Node Number	Equivalent (von-Mises) Stress (MPa)
3884	15.601
3885	15.463
3886	15.264
3887	15.215
3888	15.098
3889	14.987
3890	14.865
3891	14.735
3892	14.61
3893	14.4
3894	14.303
3895	14.189
3896	14.077
3897	13.976
3898	13.86
3899	13.715
3900	13.567
3901	13.421
3902	13.289
3903	13.145
3904	12.994
3905	12.834
3906	12.67
3907	12.506
3908	12.352
3909	12.193
3910	12.058
3911	11.916
3912	11.726
3913	11.545
3914	11.361
3915	11.169
3916	10.963
3917	10.743
3918	10.522
3919	10.343
3920	10.144
3921	9.9232
3922	9.6962
3923	9.4717
3924	9.2461
3925	9.0197
3926	8.7898
3927	8.5567
3928	8.3233
3929	8.0945
3930	7.8772
3931	7.6617
3932	7.4564
3933	7.2601
3934	7.0608
3935	6.8707
3936	6.691
3937	6.5305
3938	6.3939
3939	6.2842
3940	6.2048
3941	6.1651
3942	6.1479
3943	6.2094
3944	6.2594
3945	6.3273
3946	6.4109
3947	6.5908
3948	6.6429
3949	6.6965
3950	6.8642
3951	7.2548
3952	7.4588
3953	7.5461
3954	7.5866
3955	7.6444
3956	7.687
3957	7.6741
3958	7.6164
3959	7.57
3960	7.573
3961	7.4781
3962	7.3439
3963	7.4149
3964	7.571
3965	7.6644
3966	7.7322
3967	7.8206
3968	8.0038
3969	8.031
3970	7.9881
3971	7.9636
3972	7.8823
3973	7.7477
3974	7.6135
3975	7.4743
3976	7.3374
3977	7.2481
3978	7.1686
3979	7.0794
3980	6.9899
3981	6.9223
3982	6.8969
3983	6.9093
3984	6.9541
3985	7.0315
3986	7.1421
3987	7.2834
3988	7.4502
3989	7.6387
3990	7.8447
3991	8.0667
3992	8.2839
3993	8.4817
3994	8.6691
3995	8.914
3996	9.1704
3997	9.4366
3998	9.7067
3999	9.9755
4000	10.24
4001	10.49
4002	10.748
4003	10.987
4004	11.207
4005	11.427
4006	11.648
4007	11.874
4008	12.101
4009	12.327
4010	12.55
4011	12.77
4012	12.964
4013	13.138
4014	13.324
4015	13.533
4016	13.703
4017	13.848
4018	14.015
4019	14.177
4020	14.385
4021	14.516
4022	14.606
4023	14.748
4024	14.891
4025	15.034
4026	15.161
4027	15.266
4028	15.362
4029	15.458
4030	15.558
4031	15.682
4032	15.775
4033	15.83
4034	15.88
4035	15.925
4036	15.961
4037	15.975
4038	15.957
4039	15.912
4040	15.879
4041	15.878
4042	15.908
4043	15.944
4044	15.929
4045	15.894
4046	15.928
4047	15.923
4048	15.846
4049	15.873
4050	15.814
4051	15.703
4052	15.621
4053	15.517
4054	15.353
4055	15.266
4056	15.109
4057	14.926
4058	14.844
4059	14.703
4060	14.583
4061	14.46
4062	14.258
4063	13.855
4064	13.667
4065	13.527
4066	13.385
4067	13.223
4068	13.043
4069	12.854
4070	12.663
4071	12.467
4072	12.268
4073	12.066
4074	11.862
4075	11.658
4076	11.457
4077	11.257
4078	11.056
4079	10.856
4080	10.659
4081	10.465
4082	10.271
4083	10.068
4084	9.8592
4085	9.6492
4086	9.4379
4087	9.2216
4088	9.0026
4089	8.7777
4090	8.5508
4091	8.3224
4092	8.0932
4093	7.8547
4094	7.6101
4095	7.3594
4096	7.104
4097	6.5857
4098	6.3209
4099	6.0534
4100	5.7824
4101	5.513
4102	5.2483
4103	4.9969
4104	4.7615
4105	4.6156
4106	4.4549
4107	4.2311
4108	3.9735
4109	4.0821
4110	3.9893
4111	3.9631
4112	3.9583
4113	3.7006
4114	3.4577
4115	3.6409
4116	3.4406
4117	3.2463
4118	3.1259
4119	3.0806
4120	3.1455
4121	3.27
4122	3.4117
4123	3.6653
4124	3.9343
4125	4.1853
4126	4.3772
4127	4.5264
4128	4.6804
4129	4.788
4130	4.8864
4131	4.8884
4132	4.8972
4133	4.8736
4134	4.7742
4135	4.672
4136	4.5992
4137	4.5127
4138	4.4178
4139	4.2217
4140	4.0637
4141	3.9618
4142	3.8293
4143	3.695
4144	3.5159
4145	3.4165
4146	3.2855
4147	3.1928
4148	3.0856
4149	2.9689
4150	2.8633
4151	2.7759
4152	2.7132
4153	2.6728
4154	2.6089
4155	2.5724
4156	2.561
4157	2.5146
4158	2.4785
4159	2.481
4160	2.4486
4161	2.4349
4162	2.3904
4163	2.4217
4164	2.4548
4165	2.4585
4166	2.4276
4167	2.4768
4168	2.4622
4169	2.4717
4170	2.4663
4171	2.4614
4172	2.4676
4173	2.4158
4174	2.4429
4175	2.4638
4176	2.4526
4177	2.4257
4178	2.4265
4179	2.4454
4180	2.4672
4181	2.4339
4182	2.424
4183	2.3914
4184	2.3686
4185	2.3926
4186	2.4233
4187	2.394
4188	2.3709
4189	2.3662
4190	2.3268
4191	2.3246
4192	2.2943
4193	2.3037
4194	2.2595
4195	2.2367
4196	2.181
4197	2.1835
4198	2.1744
4199	2.1299
4200	2.1035
4201	2.0659
4202	2.0283
4203	1.9653
4204	1.9421
4205	1.9677
4206	1.9645
4207	1.9219
4208	1.9051
4209	1.9176
4210	1.9437
4211	1.9155
4212	1.898
4213	1.8992
4214	1.921
4215	1.9611
4216	1.9911
4217	2.0416
4218	2.1025
4219	2.1708
4220	2.2634
4221	2.3497
4222	2.4247
4223	2.4951
4224	2.6192
4225	2.7374
4226	2.9128
4227	3.0107
4228	3.1309
4229	3.3285
4230	3.8421
4231	5.7586
4232	4.6321
4233	3.8642
4234	4.6532
4235	5.7743
4236	6.2686
4237	4.9457
4238	13.788
4239	13.151
4240	2.3535
4241	9.1481
4242	15.08
4243	15.73
4244	11.599
4245	4.3068
4246	1.0106
4247	8.9441
4248	6.9342
4249	11.819
4250	10.213
4251	13.052
4252	10.794
4253	1.5324
4254	7.8941
4255	15.202
4256	4.8394
4257	14.567
4258	2.5628
4259	8.8081
4260	1.2644
4261	15.598
4262	2.3718
4263	6.8173
4264	9.3229
4265	6.1732
4266	15.41
4267	14.705
4268	16.26
4269	14.051
4270	4.3392
4271	1.4344
4272	2.1693
4273	1.325
4274	10.324
4275	3.0961
4276	15.619
4277	12.447
4278	12.906
4279	1.4508
4280	11.149
4281	9.1966
4282	11.365
4283	13.372
4284	7.4387
4285	10.311
4286	12.942
4287	15.212
4288	6.8454
4289	12.285
4290	6.7611
4291	15.363
4292	11.121
4293	12.505
4294	3.4389
4295	7.7866
4296	11.129
4297	16.39
4298	16.012
4299	1.5758
4300	9.0166
4301	1.4648
4302	6.544
4303	13.367
4304	7.0001
4305	9.8978
4306	10.936
4307	8.0569
4308	14.259
4309	2.0599
4310	11.273
4311	12.04
4312	14.654
4313	1.2722
4314	12.988
4315	12.179
4316	11.349
4317	8.4545
4318	11.433
4319	13.003
4320	1.8282
4321	10.832
4322	0.65127
4323	15.059
4324	4.8862
4325	15.747
4326	1.5784
4327	11.539
4328	4.0832
4329	5.6133
4330	13.134
4331	12.269
4332	15.234
4333	15.431
4334	15.166
4335	7.6275
4336	1.5061
4337	8.2704
4338	9.847
4339	15.131
4340	9.1196
4341	15.328
4342	15.517
4343	10.392
4344	13.19
4345	15.201
4346	0.41733
4347	15.387
4348	11.79
4349	1.363
4350	15.647
4351	1.9298
4352	1.7037
4353	6.9954
4354	16.026
4355	15.29
4356	15.17
4357	7.9045
4358	7.9633
4359	8.3409
4360	13.957
4361	9.3182
4362	3.8292
4363	13.031
4364	15.24
4365	2.3283
4366	11.564
4367	15.049
4368	15.14
4369	9.0332
4370	15.876
4371	10.726
4372	1.7729
4373	5.151
4374	15.649
4375	15.66
4376	3.4583
4377	8.435
4378	15.188
4379	0.69815
4380	15.336
4381	15.62
4382	6.9768
4383	15.769
4384	14.694
4385	1.1071
4386	15.26
4387	15.641
4388	10.054
4389	15.396
4390	15.292
4391	3.8211
4392	4.2317
4393	11.496
4394	14.095
4395	1.7519
4396	2.8731
4397	8.6877
4398	9.0911
4399	15.834
4400	12.206
4401	9.8297
4402	10.664
4403	13.961
4404	15.624
4405	9.2083
4406	14.893
4407	1.6026
4408	4.4174
4409	15.192
4410	16.007
4411	16.013
4412	11.847
4413	0.80334
4414	6.0401
4415	9.9084
4416	15.809
4417	15.503
4418	16.027
4419	13.934
4420	9.5251
4421	3.9452
4422	11.828
4423	9.4692
4424	0.73312
4425	11.249
4426	1.796
4427	14.149
4428	13.854
4429	15.6
4430	7.5946
4431	12.034
4432	11.076
4433	12.052
4434	7.6543
4435	15.154
4436	4.194
4437	2.0071
4438	10.407
4439	10.047
4440	11.155
4441	10.049
4442	12.322
4443	9.5361
4444	2.4464
4445	1.7248
4446	12.593
4447	11.029
4448	13.23
4449	11.816
4450	9.51
4451	15.195
4452	15.471
4453	15.838
4454	12.564
4455	1.1734
4456	7.4668
4457	10.549
4458	9.1203
4459	15.045
4460	15.97
4461	2.0035
4462	15.974
4463	6.182
4464	6.7479
4465	11.686
4466	7.7724
4467	13.372
4468	4.3797
4469	1.6727
4470	14.39
4471	14.78
4472	11.034
4473	12.143
4474	15.634
4475	7.8188
4476	14.436
4477	15.368
4478	1.7147
4479	5.4614
4480	15.248
4481	10.49
4482	6.2778
4483	9.9185
4484	10.956
4485	3.0764
4486	12.808
4487	15.852
4488	12.142
4489	13.78
4490	9.1517
4491	9.1682
4492	6.1376
4493	12.503
4494	1.4368
4495	7.0657
4496	14.936
4497	8.2628
4498	16.168
4499	10.297
4500	5.2572
4501	13.649
4502	9.2911
4503	10.787
4504	11.038
4505	0.69591
4506	14.986
4507	8.3282
4508	6.0473
4509	15.145
4510	0.5318
4511	11.298
4512	14.013
4513	14.065
4514	6.464
4515	1.181
4516	13.217
4517	15.97
4518	16.393
4519	12.06
4520	10.121
4521	16.21
4522	7.0311
4523	16.019
4524	16.045
4525	16.075
4526	16.004
4527	0.60735
4528	11.233
4529	16.109
4530	16.068
4531	14.84
4532	12.342
4533	12.165
4534	14.08
4535	14.933
4536	15.472
4537	15.194
4538	6.1212
4539	13.626
4540	10.717
4541	6.8432
4542	7.5629
4543	10.089
4544	15.927
4545	10.782
4546	14.232
4547	0.45905
4548	1.9916
4549	0.56319
4550	9.9821
4551	10.382
4552	8.5482
4553	11.444
4554	14.021
4555	12.076
4556	1.5265
4557	10.211
4558	15.755
4559	11.688
4560	12.896
4561	6.1779
4562	15.614
4563	5.0375
4564	7.1125
4565	8.2104
4566	3.0697
4567	8.4908
4568	5.0531
4569	8.9186
4570	14.187
4571	10.65
4572	12.412
4573	12.213
4574	12.704
4575	9.8085
4576	3.5232
4577	14.695
4578	8.8206
4579	15.224
4580	7.5974
4581	13.893
4582	12.293
4583	10.448
4584	10.988
4585	13.258
4586	16.095
4587	7.6094
4588	0.6587
4589	15.552
4590	15.161
4591	15.029
4592	1.8204
4593	13.398
4594	6.6059
4595	5.7945
4596	8.3768
4597	13.019
4598	13.498
4599	8.8074
4600	14.837
4601	12.068
4602	10.609
4603	4.5362
4604	12.128
4605	14.629
4606	1.3163
4607	16.449
4608	12.375
4609	14.561
4610	7.7817
4611	6.8509
4612	9.3718
4613	10.463
4614	15.692
4615	8.6242
4616	8.8078
4617	0.91187
4618	15.857
4619	15.69
4620	1.7983
4621	1.9763
4622	3.3781
4623	12.881
4624	10.593
4625	15.572
4626	14.905
4627	15.151
4628	9.3441
4629	10.062
4630	15.296
4631	15.25
4632	14.741
4633	15.53
4634	16.023
4635	9.2284
4636	6.0595
4637	12.839
4638	13.025
4639	13.283
4640	15.621
4641	15.529
4642	11.323
4643	10.172
4644	5.721
4645	9.8541
4646	15.232
4647	14.011
4648	10.621
4649	10.21
4650	5.8557
4651	15.927
4652	15.946
4653	13.671
4654	12.004
4655	6.9349
4656	15.054
4657	7.2196
4658	9.2148
4659	6.4412
4660	8.1737
4661	15.609
4662	13.555
4663	15.467
4664	15.198
4665	16.084
4666	6.9947
4667	16.124
4668	15.19
4669	16.123
4670	15.39
4671	11.25
4672	8.6257
4673	7.2595
4674	15.298
4675	15.166
4676	16.383
4677	12.857
4678	15.196
4679	9.9894
4680	16.237
4681	14.489
4682	1.6973
4683	0.74351
4684	11.241
4685	16.009
4686	10.01
4687	15.616
4688	15.729
4689	15.195
4690	15.376
4691	16.014
4692	16.036
4693	15.386
4694	6.5844
4695	15.246
4696	10.721
4697	0.66465
4698	7.9142
4699	5.6048
4700	1.7995
4701	5.9828
4702	12.38
4703	11.118
4704	7.7728
4705	2.0503
4706	12.893
4707	2.2892
4708	12.81
4709	15.017
4710	15.047
4711	1.7043
4712	15.468
4713	15.643
4714	15.847
4715	15.772
4716	15.839
4717	9.2938
4718	10.177
4719	5.5385
4720	9.2551
4721	6.8016
4722	15.076
4723	15.113
4724	15.175
4725	6.1298
4726	15.24
4727	15.004
4728	8.394
4729	16.157
4730	7.9162
4731	14.064
4732	6.5061
4733	3.229
4734	7.3875
4735	15.962
4736	16.442
4737	16.585
4738	16.185
4739	16.521
4740	15.157
4741	8.6823
4742	14.882
4743	15.551
4744	14.551
4745	15.172
4746	7.8801
4747	9.9704
4748	4.2127
4749	12.114
4750	1.6331
4751	3.7238
4752	1.9688
4753	2.1854
4754	1.3175
4755	0.55092
4756	15.554
4757	15.534
4758	16.531
4759	6.6591
4760	14.543
4761	3.4202
4762	9.5043
4763	8.1694
4764	10.944
4765	13.781
4766	9.2099
4767	12.784
4768	14.059
4769	6.9898
4770	12.434
4771	1.2947
4772	4.1053
4773	6.8805
4774	7.3714
4775	7.71
4776	10.052
4777	1.5086
4778	13.972
4779	7.9548
4780	5.887
4781	12.822
4782	2.2344
4783	7.4224
4784	5.2451
4785	15.353
4786	11.436
4787	15.584
4788	15.456
4789	15.425
4790	11.533
4791	15.058
4792	10.717
4793	13.377
4794	13.939
4795	8.4117
4796	12.299
4797	9.3006
4798	9.2631
4799	10.402
4800	8.4161
4801	10.079
4802	7.291
4803	15.857
4804	15.85
4805	15.967
4806	16.067
4807	15.845
4808	15.783
4809	15.351
4810	13.322
4811	11.978
4812	10.225
4813	12.436
4814	8.9676
4815	8.8066
4816	8.7754
4817	9.3825
4818	9.3214
4819	9.8959
4820	9.8005
4821	9.1762
4822	9.0638
4823	9.0436
4824	8.8186
4825	8.8129
4826	8.5355
4827	8.5417
4828	9.2511
4829	9.2142
4830	9.2182
4831	9.1002
4832	9.062
4833	8.8838
4834	8.8012
4835	8.5586
4836	12.172
4837	12.429
4838	12.488
4839	12.695
4840	12.824
4841	12.992
4842	8.2965
4843	8.6134
4844	8.1093
4845	8.4282
4846	7.953
4847	8.2617
4848	7.8228
4849	8.1184
4850	7.7244
4851	8.0017
4852	11.268
4853	11.024
4854	10.884
4855	10.682
4856	10.227
4857	10.111
4858	9.3283
4859	12.79
4860	12.902
4861	12.565
4862	12.691
4863	12.39
4864	12.532
4865	8.7638
4866	8.6816
4867	9.3185
4868	1.4007
4869	13.75
4870	13.933
4871	14.146
4872	14.318
4873	14.579
4874	14.73
4875	12.188
4876	12.324
4877	11.455
4878	11.58
4879	10.741
4880	10.863
4881	10.057
4882	10.168
4883	9.4087
4884	9.4978
4885	9.611
4886	9.3733
4887	9.9616
4888	9.5971
4889	9.9829
4890	9.547
4891	1.6618
4892	1.64
4893	1.263
4894	1.2352
4895	0.87372
4896	0.8424
4897	6.9439
4898	7.057
4899	7.2517
4900	7.4402
4901	7.6754
4902	7.9974
4903	0.55171
4904	0.54738
4905	15.729
4906	15.665
4907	13.648
4908	12.268
4909	9.5235
4910	9.4186
4911	8.8611
4912	9.2806
4913	11.076
4914	9.0642
4915	7.9132
4916	10.48
4917	1.4513
4918	0.54564
4919	6.862
4920	15.965
4921	15.532
4922	15.572
4923	15.643
4924	5.4336
4925	0.76332
4926	1.2934
4927	6.3297
4928	6.37
4929	16.016
4930	15.552
4931	2.6641
4932	0.38177
4933	0.72081
4934	0.98047
4935	0.58138
4936	15.842
4937	16.222
4938	15.852
4939	15.504
4940	15.561
4941	15.845
4942	11.399
4943	8.8516
4944	9.6803
4945	9.1061
4946	9.0547
4947	8.731
4948	8.6225
4949	12.487
4950	12.659
4951	12.187
4952	12.369
4953	11.937
4954	12.125
4955	11.926
4956	13.142
4957	13.03
4958	13.28
4959	13.198
4960	13.492
4961	13.418
4962	13.744
4963	13.676
4964	10.507
4965	10.646
4966	9.9869
4967	10.096
4968	9.4324
4969	9.5244
4970	8.816
4971	8.9059
4972	8.2134
4973	8.2691
4974	11.595
4975	11.399
4976	11.736
4977	11.512
4978	1.2098
4979	1.2128
4980	0.65625
4981	0.64554
4982	15.367
4983	15.38
4984	15.184
4985	15.194
4986	10.728
4987	10.924
4988	10.343
4989	10.505
4990	9.9859
4991	10.098
4992	9.6213
4993	9.7125
4994	9.2252
4995	9.2554
4996	0.72147
4997	0.6783
4998	0.38185
4999	0.3791
5000	15.559
5001	15.57
5002	15.552
5003	15.59
5004	10.977
5005	11.209
5006	10.72
5007	10.976
5008	10.456
5009	10.77
5010	10.286
5011	10.59
5012	10.091
5013	10.39
5014	16.233
5015	16.259
5016	16.021
5017	16.051
5018	0.91389
5019	0.85075
5020	0.52734
5021	0.86634
5022	1.3383
5023	1.8638
5024	2.4902
5025	3.2075
5026	3.735
5027	4.7907
5028	7.4138
5029	7.3382
5030	7.3588
5031	7.1573
5032	7.2645
5033	6.938
5034	15.684
5035	15.688
5036	15.522
5037	15.699
5038	15.854
5039	15.711
5040	15.861
5041	15.854
5042	15.688
5043	15.877
5044	15.699
5045	15.858
5046	15.685
5047	13.643
5048	13.459
5049	8.6711
5050	7.6583
5051	7.3188
5052	6.3989
5053	6.4663
5054	5.7042
5055	0.72749
5056	0.39919
5057	0.72439
5058	0.4058
5059	0.73783
5060	0.41282
5061	0.39158
5062	0.39455
5063	0.7317
5064	0.7239
5065	1.243
5066	1.2389
5067	2.1905
5068	2.4094
5069	1.6062
5070	2.0198
5071	1.3502
5072	1.9212
5073	1.5512
5074	2.1283
5075	15.37
5076	15.403
5077	15.586
5078	15.628
5079	9.9162
5080	10.2
5081	9.71
5082	10.005
5083	9.5173
5084	9.8345
5085	9.3353
5086	9.656
5087	9.1691
5088	9.4764
5089	10.154
5090	10.092
5091	9.8418
5092	9.836
5093	8.922
5094	8.1225
5095	8.0489
5096	7.4304
5097	5.9858
5098	7.1058
5099	7.245
5100	8.2269
5101	8.0976
5102	8.6073
5103	8.5325
5104	8.9337
5105	8.9209
5106	15.577
5107	15.576
5108	15.779
5109	15.774
5110	15.355
5111	15.344
5112	15.526
5113	15.509
5114	15.687
5115	15.678
5116	15.838
5117	15.847
5118	15.761
5119	15.91
5120	15.786
5121	15.945
5122	15.782
5123	15.945
5124	15.793
5125	15.955
5126	15.796
5127	15.944
5128	15.847
5129	15.858
5130	15.679
5131	15.686
5132	15.517
5133	15.533
5134	0.75323
5135	0.78035
5136	0.42175
5137	0.43045
5138	9.4235
5139	9.2121
5140	9.535
5141	9.2567
5142	9.6554
5143	9.3033
5144	3.3368
5145	3.3265
5146	3.7432
5147	3.7517
5148	3.9839
5149	3.9649
5150	4.0628
5151	4.0967
5152	15.843
5153	15.678
5154	15.851
5155	15.693
5156	0.66077
5157	0.65504
5158	10.523
5159	9.9297
5160	10.343
5161	9.7795
5162	4.0535
5163	3.96
5164	3.8347
5165	3.7116
5166	3.6453
5167	3.4724
5168	6.6049
5169	6.2925
5170	6.6724
5171	6.3421
5172	6.7764
5173	6.437
5174	6.922
5175	6.5858
5176	7.1248
5177	6.7983
5178	15.739
5179	15.727
5180	15.575
5181	15.574
5182	15.416
5183	15.411
5184	2.6767
5185	2.905
5186	2.1414
5187	2.4529
5188	1.6082
5189	1.8972
5190	13.105
5191	13.244
5192	12.508
5193	12.684
5194	12.132
5195	12.35
5196	13.747
5197	13.792
5198	0.80788
5199	0.77983
5200	12.756
5201	12.479
5202	0.92499
5203	13.049
5204	15.512
5205	1.7014
5206	2.5744
5207	11.478
5208	9.7405
5209	15.822
5210	15.773
5211	15.588
5212	15.601
5213	15.949
5214	15.787
5215	15.78
5216	15.982
5217	15.963
5218	0.76698
5219	1.1356
5220	0.7552
5221	1.1109
5222	0.75302
5223	1.1216
5224	0.74699
5225	1.1292
5226	0.71717
5227	1.1164
5228	15.916
5229	15.775
5230	15.92
5231	15.771
5232	15.928
5233	15.785
5234	15.905
5235	15.753
5236	15.889
5237	15.74
5238	16.15
5239	16.328
5240	16.185
5241	16.36
5242	0.53079
5243	0.53197
5244	0.45466
5245	0.47569
5246	0.89879
5247	0.9515
5248	8.7575
5249	8.6804
5250	9.0015
5251	8.9659
5252	9.1677
5253	9.183
5254	9.259
5255	9.333
5256	8.551
5257	8.4034
5258	8.7953
5259	8.6825
5260	8.9981
5261	8.9218
5262	9.1282
5263	9.0862
5264	9.1699
5265	9.1591
5266	1.6643
5267	1.8
5268	1.972
5269	7.343
5270	7.2102
5271	7.9409
5272	7.811
5273	8.5968
5274	8.4726
5275	9.2456
5276	9.1398
5277	9.9045
5278	9.8176
5279	9.2664
5280	9.223
5281	15.572
5282	15.582
5283	9.8817
5284	9.7024
5285	6.1781
5286	6.1373
5287	0.82161
5288	1.3556
5289	3.9299
5290	4.0365
5291	0.29868
5292	0.21193
5293	1.0913
5294	0.65205
5295	1.8196
5296	1.3778
5297	2.4654
5298	2.0337
5299	3.0129
5300	2.6064
5301	3.4915
5302	3.1768
5303	3.6202
5304	5.3249
5305	5.5797
5306	4.6056
5307	4.7022
5308	4.2348
5309	4.3791
5310	3.9596
5311	4.1299
5312	3.7237
5313	3.936
5314	3.5521
5315	3.8065
5316	3.4436
5317	3.761
5318	3.4321
5319	3.8073
5320	3.4949
5321	3.9356
5322	3.6088
5323	4.1243
5324	3.823
5325	4.3455
5326	4.0676
5327	4.5725
5328	4.3126
5329	4.784
5330	4.5218
5331	4.9664
5332	4.6956
5333	5.113
5334	4.8571
5335	5.2218
5336	4.9765
5337	5.2906
5338	5.0726
5339	5.3217
5340	5.0979
5341	5.3194
5342	5.1104
5343	5.2856
5344	5.09
5345	5.2246
5346	5.016
5347	5.1416
5348	4.9286
5349	5.0399
5350	4.846
5351	4.9227
5352	4.7478
5353	4.7933
5354	4.6386
5355	4.6548
5356	4.4728
5357	4.5109
5358	4.3228
5359	4.3637
5360	4.1989
5361	4.2156
5362	4.0584
5363	4.069
5364	3.9173
5365	3.9261
5366	3.7548
5367	3.7887
5368	3.6349
5369	3.6582
5370	3.5021
5371	3.536
5372	3.3925
5373	3.4232
5374	3.28
5375	3.3207
5376	3.1675
5377	3.229
5378	3.0659
5379	3.1484
5380	2.9791
5381	3.0787
5382	2.9102
5383	3.0199
5384	2.8581
5385	2.9716
5386	2.7994
5387	2.9329
5388	2.7597
5389	2.9033
5390	2.7372
5391	2.882
5392	2.7013
5393	2.8676
5394	2.6744
5395	2.8592
5396	2.6703
5397	2.856
5398	2.6512
5399	2.8571
5400	2.6438
5401	2.8616
5402	2.623
5403	2.8683
5404	2.6417
5405	2.8769
5406	2.6581
5407	2.8871
5408	2.6673
5409	2.8982
5410	2.6745
5411	2.9098
5412	2.6647
5413	2.9214
5414	2.6953
5415	2.9331
5416	2.6938
5417	2.9443
5418	2.7044
5419	2.955
5420	2.7071
5421	2.9647
5422	2.7099
5423	2.9735
5424	2.7175
5425	2.9812
5426	2.6957
5427	2.9873
5428	2.7129
5429	2.9919
5430	2.7261
5431	2.995
5432	2.7224
5433	2.9965
5434	2.7101
5435	2.9958
5436	2.7108
5437	2.993
5438	2.7194
5439	2.9884
5440	2.7285
5441	2.9819
5442	2.7091
5443	2.9734
5444	2.7003
5445	2.9631
5446	2.6793
5447	2.9505
5448	2.6622
5449	2.936
5450	2.6674
5451	2.9199
5452	2.6752
5453	2.9022
5454	2.6522
5455	2.8827
5456	2.6312
5457	2.8616
5458	2.6188
5459	2.8391
5460	2.5881
5461	2.815
5462	2.5754
5463	2.7895
5464	2.5478
5465	2.7627
5466	2.5394
5467	2.7346
5468	2.5036
5469	2.7054
5470	2.4777
5471	2.6752
5472	2.4349
5473	2.644
5474	2.4208
5475	2.6124
5476	2.4005
5477	2.5805
5478	2.3623
5479	2.5487
5480	2.3331
5481	2.5172
5482	2.2983
5483	2.4866
5484	2.2637
5485	2.4572
5486	2.2169
5487	2.429
5488	2.1907
5489	2.403
5490	2.1899
5491	2.3799
5492	2.1761
5493	2.36
5494	2.1437
5495	2.3435
5496	2.1261
5497	2.3313
5498	2.1252
5499	2.3244
5500	2.1335
5501	2.3231
5502	2.117
5503	2.3279
5504	2.1088
5505	2.3394
5506	2.1132
5507	2.3582
5508	2.1317
5509	2.3852
5510	2.1633
5511	2.4208
5512	2.1939
5513	2.4653
5514	2.2392
5515	2.5193
5516	2.2945
5517	2.5829
5518	2.3582
5519	2.6565
5520	2.4391
5521	2.7404
5522	2.5218
5523	2.8349
5524	2.6038
5525	2.9402
5526	2.6891
5527	3.0562
5528	2.8065
5529	3.1833
5530	2.9265
5531	3.322
5532	3.0808
5533	3.4726
5534	3.2022
5535	3.6407
5536	3.3405
5537	3.8304
5538	3.5294
5539	3.7266
5540	14.173
5541	14.3
5542	14.028
5543	14.039
5544	13.875
5545	13.865
5546	13.726
5547	13.667
5548	13.562
5549	13.452
5550	13.377
5551	13.228
5552	13.178
5553	12.997
5554	12.968
5555	12.762
5556	12.757
5557	12.526
5558	12.542
5559	12.29
5560	12.325
5561	12.056
5562	12.107
5563	11.823
5564	11.889
5565	11.593
5566	11.671
5567	11.366
5568	11.458
5569	11.142
5570	11.246
5571	10.922
5572	11.036
5573	10.704
5574	10.828
5575	10.49
5576	10.622
5577	10.278
5578	10.419
5579	10.068
5580	10.217
5581	9.8584
5582	10.012
5583	9.6499
5584	9.8033
5585	9.4414
5586	9.5947
5587	9.232
5588	9.3851
5589	9.0212
5590	9.1723
5591	8.8083
5592	8.9574
5593	8.5926
5594	8.7382
5595	8.3738
5596	8.5164
5597	8.1517
5598	8.2921
5599	7.9257
5600	8.0655
5601	7.6961
5602	7.8322
5603	7.4629
5604	7.594
5605	7.2265
5606	7.3509
5607	6.988
5608	7.1039
5609	6.7482
5610	6.8542
5611	6.5088
5612	6.6037
5613	6.2718
5614	6.3511
5615	6.0398
5616	6.0987
5617	5.816
5618	5.8476
5619	5.6039
5620	5.6021
5621	5.4079
5622	5.3661
5623	5.2325
5624	5.1462
5625	5.0818
5626	4.9461
5627	4.9594
5628	4.806
5629	4.8686
5630	4.671
5631	4.8158
5632	4.5176
5633	4.8031
5634	4.3699
5635	4.8239
5636	4.4362
5637	4.8848
5638	4.4073
5639	4.9898
5640	4.4374
5641	5.2548
5642	4.4959
5643	4.5618
5644	16.942
5645	16.885
5646	16.439
5647	17.001
5648	16.458
5649	17.057
5650	16.463
5651	17.109
5652	16.472
5653	17.151
5654	16.495
5655	17.177
5656	16.526
5657	17.184
5658	16.552
5659	17.171
5660	16.542
5661	17.138
5662	16.511
5663	17.086
5664	16.507
5665	17.016
5666	16.474
5667	16.927
5668	16.394
5669	16.822
5670	16.361
5671	16.701
5672	16.275
5673	16.565
5674	16.153
5675	16.416
5676	16.041
5677	16.254
5678	15.911
5679	16.081
5680	15.743
5681	15.896
5682	15.611
5683	15.7
5684	15.437
5685	15.493
5686	15.242
5687	15.279
5688	15.1
5689	15.062
5690	14.923
5691	14.85
5692	14.758
5693	14.65
5694	14.596
5695	14.462
5696	14.397
5697	14.208
5698	6.8056
5699	6.7874
5700	16.826
5701	16.405
5702	16.762
5703	16.356
5704	16.691
5705	16.3
5706	16.615
5707	16.239
5708	16.532
5709	16.172
5710	16.444
5711	16.083
5712	16.349
5713	15.974
5714	16.247
5715	15.875
5716	16.14
5717	15.776
5718	16.026
5719	15.672
5720	15.905
5721	15.561
5722	15.778
5723	15.435
5724	15.644
5725	15.299
5726	15.503
5727	15.159
5728	15.356
5729	15.016
5730	15.202
5731	14.896
5732	15.041
5733	14.752
5734	14.873
5735	14.564
5736	14.698
5737	14.397
5738	14.516
5739	14.225
5740	14.327
5741	14.06
5742	14.132
5743	13.879
