Node Number	Total Deformation (mm)
231	0.57437
232	0.57744
233	0.58053
234	0.58364
235	0.58677
236	0.58992
237	0.5931
238	0.59629
239	0.59949
240	0.60272
241	0.60597
242	0.60923
243	0.61251
244	0.61581
245	0.61912
246	0.62246
247	0.62581
248	0.62917
249	0.63255
250	0.63595
251	0.63936
252	0.64279
253	0.64623
254	0.64969
255	0.65316
256	0.65665
257	0.66015
258	0.66366
259	0.66719
260	0.67073
261	0.67428
262	0.67785
263	0.68143
264	0.68502
265	0.68862
266	0.69224
267	0.69586
268	0.6995
269	0.70315
270	0.70681
271	0.71048
272	0.71417
273	0.71786
274	0.72156
275	0.72527
276	0.729
277	0.73273
278	0.73647
279	0.74022
280	0.74398
281	0.74775
282	0.75153
283	0.75531
284	0.75911
285	0.76291
286	0.76672
287	0.77054
288	0.77436
289	0.77819
290	0.78203
291	0.78588
292	0.78973
293	0.79359
294	0.79746
295	0.80133
296	0.80521
297	0.80909
298	0.3947
299	0.426
300	0.42052
301	0.41468
302	0.40922
303	0.40422
304	0.39946
305	0.79364
306	0.39472
307	0.3948
308	0.39494
309	0.39512
310	0.39536
311	0.39566
312	0.396
313	0.3964
314	0.39686
315	0.39736
316	0.39792
317	0.39853
318	0.39919
319	0.3999
320	0.40067
321	0.40148
322	0.40235
323	0.40327
324	0.40424
325	0.40525
326	0.40632
327	0.40744
328	0.4086
329	0.40981
330	0.41107
331	0.41238
332	0.41374
333	0.41514
334	0.41659
335	0.41808
336	0.41962
337	0.4212
338	0.42283
339	0.4245
340	0.42621
341	0.42796
342	0.42976
343	0.4316
344	0.43348
345	0.4354
346	0.43736
347	0.43936
348	0.4414
349	0.44348
350	0.44559
351	0.44775
352	0.44993
353	0.45216
354	0.45442
355	0.45672
356	0.45905
357	0.46141
358	0.46381
359	0.46624
360	0.4687
361	0.4712
362	0.47373
363	0.47629
364	0.47888
365	0.48149
366	0.48414
367	0.48682
368	0.48953
369	0.49226
370	0.49502
371	0.49781
372	0.50063
373	0.50347
374	0.50634
375	0.50923
376	0.51215
377	0.5151
378	0.51806
379	0.52106
380	0.52407
381	0.52711
382	0.53017
383	0.53325
384	0.53636
385	0.53948
386	0.54263
387	0.5458
388	0.54899
389	0.55219
390	0.55542
391	0.55867
392	0.56193
393	0.56522
394	0.56852
395	0.57184
396	0.57518
397	0.57854
398	0.58191
399	0.5853
400	0.5887
401	0.59213
402	0.59556
403	0.59902
404	0.60249
405	0.60597
406	0.60947
407	0.61298
408	0.61651
409	0.62005
410	0.6236
411	0.62717
412	0.63075
413	0.63434
414	0.63795
415	0.64156
416	0.64519
417	0.64883
418	0.65249
419	0.65615
420	0.65982
421	0.66351
422	0.66721
423	0.67091
424	0.67463
425	0.67835
426	0.68209
427	0.68583
428	0.68959
429	0.69335
430	0.69712
431	0.7009
432	0.70469
433	0.70848
434	0.71229
435	0.7161
436	0.71992
437	0.72374
438	0.72757
439	0.73141
440	0.73526
441	0.73911
442	0.74297
443	0.74683
444	0.7507
445	0.75458
446	0.75846
447	0.76235
448	0.76624
449	0.77014
450	0.77405
451	0.77795
452	0.78187
453	0.78579
454	0.78971
455	0.91504
456	0.79758
457	0.80152
458	0.80546
459	0.80942
460	0.81337
461	0.81734
462	0.8213
463	0.82528
464	0.82926
465	0.83325
466	0.83724
467	0.84124
468	0.84525
469	0.84926
470	0.85329
471	0.85732
472	0.86136
473	0.86542
474	0.86948
475	0.87355
476	0.87763
477	0.88173
478	0.88584
479	0.88996
480	0.89409
481	0.89824
482	0.9024
483	0.90658
484	0.91077
485	0.96907
486	0.96707
487	0.96508
488	0.96309
489	0.96112
490	0.95916
491	0.95721
492	0.95527
493	0.95334
494	0.95143
495	0.94952
496	0.94763
497	0.94575
498	0.94388
499	0.94203
500	0.9402
501	0.93837
502	0.93657
503	0.93478
504	0.93301
505	0.93126
506	0.92954
507	0.92783
508	0.92615
509	0.92449
510	0.92286
511	0.92125
512	0.91967
513	0.91811
514	0.91658
515	1.0221
516	1.0205
517	1.0188
518	1.0169
519	1.0148
520	1.0127
521	1.0105
522	1.0083
523	1.0061
524	1.0039
525	1.0018
526	0.99958
527	0.99742
528	0.99526
529	0.99312
530	0.99099
531	0.98887
532	0.98676
533	0.98466
534	0.98257
535	0.98049
536	0.97842
537	0.97636
538	0.97442
539	0.9726
540	0.97083
541	1.1749
542	1.0235
543	1.025
544	1.0264
545	1.028
546	1.0295
547	1.0311
548	1.0327
549	1.0343
550	1.036
551	1.0377
552	1.0395
553	1.0413
554	1.0431
555	1.0449
556	1.0468
557	1.0487
558	1.0507
559	1.0527
560	1.0547
561	1.0567
562	1.0588
563	1.0608
564	1.063
565	1.0651
566	1.0673
567	1.0695
568	1.0717
569	1.0739
570	1.0762
571	1.0785
572	1.0808
573	1.0832
574	1.0856
575	1.0879
576	1.0903
577	1.0928
578	1.0952
579	1.0977
580	1.1002
581	1.1027
582	1.1052
583	1.1078
584	1.1103
585	1.1129
586	1.1155
587	1.1181
588	1.1207
589	1.1233
590	1.1259
591	1.1286
592	1.1312
593	1.1339
594	1.1366
595	1.1393
596	1.142
597	1.1447
598	1.1474
599	1.1501
600	1.1529
601	1.1556
602	1.1583
603	1.1611
604	1.1638
605	1.1666
606	1.1694
607	1.1721
608	1.1849
609	1.1774
610	1.1799
611	1.1824
612	1.7047
613	1.1882
614	1.1917
615	1.1956
616	1.1997
617	1.204
618	1.2085
619	1.2129
620	1.2174
621	1.2219
622	1.2264
623	1.231
624	1.2355
625	1.24
626	1.2446
627	1.2491
628	1.2537
629	1.2582
630	1.2628
631	1.2673
632	1.2718
633	1.2764
634	1.2809
635	1.2855
636	1.29
637	1.2945
638	1.2991
639	1.3036
640	1.3082
641	1.3127
642	1.3172
643	1.3218
644	1.3263
645	1.3308
646	1.3354
647	1.3399
648	1.3444
649	1.3489
650	1.3535
651	1.358
652	1.3625
653	1.3671
654	1.3716
655	1.3761
656	1.3807
657	1.3852
658	1.3897
659	1.3942
660	1.3988
661	1.4033
662	1.4078
663	1.4123
664	1.4169
665	1.4214
666	1.4259
667	1.4304
668	1.435
669	1.4395
670	1.444
671	1.4485
672	1.4531
673	1.4576
674	1.4621
675	1.4666
676	1.4711
677	1.4757
678	1.4802
679	1.4847
680	1.4892
681	1.4937
682	1.4983
683	1.5028
684	1.5073
685	1.5118
686	1.5163
687	1.5209
688	1.5254
689	1.5299
690	1.5344
691	1.5389
692	1.5435
693	1.548
694	1.5525
695	1.557
696	1.5616
697	1.5661
698	1.5706
699	1.5751
700	1.5796
701	1.5842
702	1.5887
703	1.5932
704	1.5977
705	1.6023
706	1.6068
707	1.6113
708	1.6158
709	1.6203
710	1.6249
711	1.6294
712	1.6339
713	1.6384
714	1.6429
715	1.6475
716	1.652
717	1.6565
718	1.661
719	1.6656
720	1.6701
721	1.6746
722	1.6791
723	1.6837
724	1.6882
725	1.6925
726	1.6967
727	1.7007
728	1.7109
729	1.7055
730	1.7064
731	1.7073
732	1.7083
733	1.7092
734	1.71
735	1.1841
736	1.1877
737	1.1917
738	1.196
739	1.2003
740	1.2048
741	1.2093
742	1.2138
743	1.2184
744	1.223
745	1.2275
746	1.2321
747	1.2366
748	1.2412
749	1.2458
750	1.2503
751	1.2549
752	1.2594
753	1.2639
754	1.2685
755	1.273
756	1.2776
757	1.2821
758	1.2866
759	1.2912
760	1.2957
761	1.3002
762	1.3048
763	1.3093
764	1.3138
765	1.3184
766	1.3229
767	1.3274
768	1.332
769	1.3365
770	1.341
771	1.3456
772	1.3501
773	1.3546
774	1.3592
775	1.3637
776	1.3682
777	1.3728
778	1.3773
779	1.3819
780	1.3864
781	1.3909
782	1.3954
783	1.4
784	1.4045
785	1.4091
786	1.4136
787	1.4181
788	1.4226
789	1.4272
790	1.4317
791	1.4363
792	1.4408
793	1.4453
794	1.4499
795	1.4544
796	1.4589
797	1.4635
798	1.468
799	1.4725
800	1.477
801	1.4816
802	1.4861
803	1.4906
804	1.4952
805	1.4997
806	1.5042
807	1.5088
808	1.5133
809	1.5178
810	1.5223
811	1.5269
812	1.5314
813	1.5359
814	1.5405
815	1.545
816	1.5495
817	1.5541
818	1.5586
819	1.5631
820	1.5676
821	1.5722
822	1.5767
823	1.5812
824	1.5858
825	1.5903
826	1.5948
827	1.5993
828	1.6039
829	1.6084
830	1.6129
831	1.6174
832	1.622
833	1.6265
834	1.631
835	1.6355
836	1.6401
837	1.6446
838	1.6491
839	1.6536
840	1.6581
841	1.6627
842	1.6672
843	1.6717
844	1.6762
845	1.6807
846	1.6853
847	1.6898
848	1.6943
849	1.6987
850	1.7028
851	1.7069
852	1.17
853	1.1575
854	1.149
855	1.1217
856	1.0613
857	1.0566
858	1.0471
859	1.0489
860	1.1726
861	1.1667
862	1.1634
863	1.1486
864	1.1376
865	1.1343
866	1.1307
867	1.1277
868	1.1213
869	1.114
870	1.1081
871	1.1053
872	1.0962
873	1.0912
874	1.089
875	1.0824
876	1.0761
877	1.0733
878	1.0633
879	1.0575
880	1.0529
881	1.0508
882	1.0422
883	1.0393
884	1.1822
885	1.173
886	1.1859
887	1.1671
888	1.161
889	1.1552
890	1.1582
891	1.1495
892	1.1467
893	1.1383
894	1.1322
895	1.1352
896	1.1266
897	1.1214
898	1.1155
899	1.1099
900	1.1126
901	1.104
902	1.107
903	1.0986
904	1.0934
905	1.089
906	1.0912
907	1.0868
908	1.0838
909	1.0755
910	1.0782
911	1.0705
912	1.0728
913	1.066
914	1.0628
915	1.0643
916	1.0611
917	1.0541
918	1.0562
919	1.0505
920	1.0523
921	1.0471
922	1.0441
923	1.0457
924	1.0415
925	1.0427
926	1.0381
927	1.1899
928	1.1895
929	1.1855
930	1.1819
931	1.1786
932	1.172
933	1.1662
934	1.16
935	1.1508
936	1.1481
937	1.1455
938	1.1374
939	1.1349
940	1.1327
941	1.1305
942	1.1283
943	1.126
944	1.1205
945	1.118
946	1.1159
947	1.1145
948	1.1121
949	1.1067
950	1.1016
951	1.0975
952	1.0953
953	1.0934
954	1.0891
955	1.0869
956	1.0848
957	1.0804
958	1.0735
959	1.0717
960	1.0681
961	1.0648
962	1.0606
963	1.0549
964	1.0511
965	1.0484
966	1.0471
967	1.0455
968	1.0438
969	1.042
970	1.0388
971	1.0357
972	1.0341
973	1.0337
974	1.1829
975	0.93319
976	1.6874
977	1.6874
978	1.6777
979	1.6829
980	1.6683
981	1.6728
982	1.6591
983	1.6637
984	1.6502
985	1.6546
986	1.6411
987	1.6456
988	1.6321
989	1.6366
990	1.6231
991	1.6276
992	1.614
993	1.605
994	1.6095
995	1.596
996	1.6005
997	1.5869
998	1.5915
999	1.5779
1000	1.5824
1001	1.5688
1002	1.5598
1003	1.5643
1004	1.5507
1005	1.5416
1006	1.5326
1007	1.537
1008	1.5236
1009	1.5145
1010	1.519
1011	1.5054
1012	1.51
1013	1.4964
1014	1.5009
1015	1.4874
1016	1.4918
1017	1.4783
1018	1.4692
1019	1.4738
1020	1.4602
1021	1.4511
1022	1.4556
1023	1.442
1024	1.4465
1025	1.433
1026	1.4375
1027	1.424
1028	1.4149
1029	1.4194
1030	1.4058
1031	1.4104
1032	1.3968
1033	1.4013
1034	1.3877
1035	1.3922
1036	1.3832
1037	1.3697
1038	1.3742
1039	1.3606
1040	1.3651
1041	1.3515
1042	1.356
1043	1.3423
1044	1.3469
1045	1.3333
1046	1.3377
1047	1.3242
1048	1.3288
1049	1.315
1050	1.3197
1051	1.3061
1052	1.3106
1053	1.297
1054	1.3015
1055	1.2879
1056	1.2924
1057	1.2788
1058	1.2698
1059	1.2743
1060	1.2607
1061	1.2652
1062	1.2516
1063	1.2424
1064	1.2333
1065	1.2379
1066	1.2242
1067	1.2288
1068	1.2151
1069	1.2197
1070	1.206
1071	1.2105
1072	1.1962
1073	1.2014
1074	1.1915
1075	1.1839
1076	1.1737
1077	1.1677
1078	1.1706
1079	1.1617
1080	1.156
1081	1.1589
1082	1.1503
1083	1.1448
1084	1.1475
1085	1.1393
1086	1.1335
1087	1.1363
1088	1.128
1089	1.1226
1090	1.117
1091	1.1116
1092	1.1143
1093	1.1058
1094	1.1087
1095	1.1008
1096	1.0959
1097	1.0914
1098	1.0936
1099	1.0876
1100	1.0828
1101	1.0778
1102	1.0802
1103	1.0733
1104	1.0655
1105	1.0671
1106	1.0616
1107	1.0635
1108	1.0572
1109	1.0592
1110	1.0537
1111	1.0504
1112	1.052
1113	1.0474
1114	1.0445
1115	1.0459
1116	1.0382
1117	1.0421
1118	1.0324
1119	1.0279
1120	1.0302
1121	1.0233
1122	1.0191
1123	1.0149
1124	1.0173
1125	1.0106
1126	1.0064
1127	1.002
1128	1.0043
1129	0.99808
1130	1.0002
1131	0.9941
1132	0.99617
1133	0.99012
1134	0.99229
1135	0.986
1136	0.98831
1137	0.98181
1138	0.98416
1139	0.97766
1140	0.97987
1141	0.97419
1142	0.97612
1143	0.97039
1144	0.97228
1145	0.96653
1146	0.96849
1147	0.96283
1148	0.96488
1149	0.959
1150	0.96109
1151	0.95558
1152	0.95749
1153	0.9519
1154	0.94853
1155	0.95025
1156	0.94486
1157	0.9465
1158	0.94165
1159	0.93847
1160	0.94002
1161	0.93569
1162	0.93737
1163	0.92581
1164	0.91659
1165	0.92144
1166	0.90754
1167	0.89905
1168	0.8908
1169	0.88271
1170	0.8868
1171	0.87463
1172	0.86651
1173	0.87071
1174	0.85856
1175	0.85052
1176	0.85461
1177	0.8424
1178	0.83466
1179	0.83862
1180	0.82675
1181	0.83078
1182	0.81884
1183	0.8229
1184	0.8109
1185	0.81496
1186	0.803
1187	0.80702
1188	0.79523
1189	0.79921
1190	0.78748
1191	0.79147
1192	0.7797
1193	0.78383
1194	0.77199
1195	0.77592
1196	0.76426
1197	0.7682
1198	0.75655
1199	0.76048
1200	0.74883
1201	0.75275
1202	0.74109
1203	0.74503
1204	0.73359
1205	0.73742
1206	0.72601
1207	0.72992
1208	0.71852
1209	0.72238
1210	0.71102
1211	0.71487
1212	0.70359
1213	0.70739
1214	0.69609
1215	0.70004
1216	0.68871
1217	0.69251
1218	0.6815
1219	0.68524
1220	0.67401
1221	0.67787
1222	0.66689
1223	0.67055
1224	0.6597
1225	0.66339
1226	0.65262
1227	0.65622
1228	0.64553
1229	0.64916
1230	0.63845
1231	0.64204
1232	0.63141
1233	0.63502
1234	0.62451
1235	0.62808
1236	0.61764
1237	0.62115
1238	0.61082
1239	0.61437
1240	0.60418
1241	0.59737
1242	0.60095
1243	0.59088
1244	0.59418
1245	0.58426
1246	0.58764
1247	0.57778
1248	0.58113
1249	0.57138
1250	0.57473
1251	0.56523
1252	0.56842
1253	0.5589
1254	0.5622
1255	0.55259
1256	0.55588
1257	0.5464
1258	0.54963
1259	0.54009
1260	0.54257
1261	0.53399
1262	0.52788
1263	0.53104
1264	0.52241
1265	0.51685
1266	0.51127
1267	0.5059
1268	0.50065
1269	0.49563
1270	0.4907
1271	0.48592
1272	0.4814
1273	0.47668
1274	0.47893
1275	0.4722
1276	0.4746
1277	0.468
1278	0.47016
1279	0.46365
1280	0.46598
1281	0.45957
1282	0.46182
1283	0.45565
1284	0.45784
1285	0.45215
1286	0.45404
1287	0.44835
1288	0.45062
1289	0.44513
1290	0.44696
1291	0.44205
1292	0.44377
1293	0.43888
1294	0.44067
1295	0.43596
1296	0.43761
1297	0.43316
1298	0.43471
1299	0.43067
1300	0.43223
1301	0.42833
1302	0.4298
1303	0.42628
1304	0.42767
1305	0.42423
1306	0.42548
1307	0.42244
1308	0.42359
1309	0.42072
1310	0.42189
1311	0.41951
1312	0.42031
1313	0.41831
1314	0.41904
1315	0.41759
1316	0.41799
1317	0.41747
1318	0.4167
1319	0.41786
1320	1.6923
1321	1.6779
1322	1.6687
1323	1.6596
1324	1.6506
1325	1.6416
1326	1.6326
1327	1.6235
1328	1.6145
1329	1.6055
1330	1.6009
1331	1.5965
1332	1.5919
1333	1.5874
1334	1.5784
1335	1.5738
1336	1.5693
1337	1.5648
1338	1.5603
1339	1.5511
1340	1.5421
1341	1.5331
1342	1.5285
1343	1.524
1344	1.5195
1345	1.515
1346	1.5059
1347	1.4968
1348	1.4833
1349	1.4787
1350	1.4696
1351	1.4607
1352	1.4516
1353	1.447
1354	1.4426
1355	1.4335
1356	1.4244
1357	1.4154
1358	1.4108
1359	1.4064
1360	1.3973
1361	1.3882
1362	1.3792
1363	1.3702
1364	1.3656
1365	1.3611
1366	1.3566
1367	1.352
1368	1.3474
1369	1.3428
1370	1.3338
1371	1.3247
1372	1.3156
1373	1.3066
1374	1.2975
1375	1.2884
1376	1.2838
1377	1.2794
1378	1.2703
1379	1.2612
1380	1.2521
1381	1.243
1382	1.2384
1383	1.2339
1384	1.2248
1385	1.2158
1386	1.2068
1387	1.1984
1388	1.1872
1389	1.1844
1390	1.1814
1391	1.1785
1392	1.1759
1393	1.1711
1394	1.1655
1395	1.1599
1396	1.1571
1397	1.1545
1398	1.1499
1399	1.1473
1400	1.1448
1401	1.1396
1402	1.1369
1403	1.1343
1404	1.1318
1405	1.1294
1406	1.1246
1407	1.1194
1408	1.1169
1409	1.1146
1410	1.1125
1411	1.1102
1412	1.1077
1413	1.1051
1414	1.1002
1415	1.0957
1416	1.0935
1417	1.0915
1418	1.0891
1419	1.087
1420	1.0848
1421	1.0827
1422	1.0805
1423	1.0783
1424	1.0737
1425	1.0716
1426	1.0696
1427	1.0677
1428	1.0657
1429	1.0621
1430	1.0601
1431	1.0582
1432	1.0563
1433	1.0539
1434	1.052
1435	1.0505
1436	1.0491
1437	1.0476
1438	1.046
1439	1.0448
1440	1.0436
1441	1.0421
1442	1.0388
1443	1.037
1444	1.0357
1445	1.0343
1446	1.0332
1447	1.0326
1448	1.0311
1449	1.03
1450	1.0295
1451	1.0273
1452	1.0228
1453	1.0208
1454	1.0182
1455	1.0142
1456	1.0125
1457	1.0099
1458	1.0056
1459	1.0015
1460	0.9973
1461	0.99317
1462	0.98931
1463	0.98728
1464	0.98555
1465	0.98316
1466	0.98119
1467	0.97703
1468	0.97308
1469	0.97154
1470	0.96947
1471	0.96573
1472	0.96414
1473	0.96181
1474	0.95803
1475	0.95441
1476	0.95082
1477	0.94936
1478	0.94725
1479	0.9439
1480	0.94193
1481	0.94034
1482	0.93667
1483	0.93341
1484	0.92172
1485	0.9174
1486	0.91284
1487	0.90858
1488	0.90419
1489	0.8999
1490	0.89567
1491	0.89166
1492	0.8875
1493	0.88348
1494	0.8793
1495	0.87535
1496	0.8711
1497	0.86721
1498	0.86303
1499	0.85918
1500	0.85515
1501	0.85121
1502	0.84719
1503	0.84326
1504	0.83917
1505	0.83531
1506	0.83128
1507	0.82753
1508	0.8234
1509	0.81956
1510	0.81546
1511	0.80752
1512	0.79967
1513	0.79576
1514	0.79184
1515	0.788
1516	0.78408
1517	0.77625
1518	0.76858
1519	0.76083
1520	0.75309
1521	0.74537
1522	0.73772
1523	0.73012
1524	0.72257
1525	0.71502
1526	0.7075
1527	0.70004
1528	0.69264
1529	0.68523
1530	0.67788
1531	0.67031
1532	0.66325
1533	0.65603
1534	0.64885
1535	0.64174
1536	0.63471
1537	0.62768
1538	0.62077
1539	0.61382
1540	0.6069
1541	0.6037
1542	0.60016
1543	0.59692
1544	0.5933
1545	0.58688
1546	0.58361
1547	0.58015
1548	0.57384
1549	0.57088
1550	0.56746
1551	0.56123
1552	0.55832
1553	0.55492
1554	0.54858
1555	0.54259
1556	0.53941
1557	0.53702
1558	0.53487
1559	0.53202
1560	0.52916
1561	0.52627
1562	0.52327
1563	0.52074
1564	0.51767
1565	0.51493
1566	0.5121
1567	0.50939
1568	0.50647
1569	0.50386
1570	0.50114
1571	0.49873
1572	0.49595
1573	0.49357
1574	0.49084
1575	0.48841
1576	0.48568
1577	0.48344
1578	0.47855
1579	0.47643
1580	0.47401
1581	0.4716
1582	0.46948
1583	0.46722
1584	0.46515
1585	0.46285
1586	0.46085
1587	0.45867
1588	0.45661
1589	0.45419
1590	0.45259
1591	0.45071
1592	0.44915
1593	0.44713
1594	0.44541
1595	0.44333
1596	0.44186
1597	0.44001
1598	0.43853
1599	0.43687
1600	0.43543
1601	0.43377
1602	0.43237
1603	0.43086
1604	0.42958
1605	0.42809
1606	0.42682
1607	0.42521
1608	0.42443
1609	0.42295
1610	0.42228
1611	0.42097
1612	0.42012
1613	0.41879
1614	0.41821
1615	0.41727
1616	0.41657
1617	0.41558
1618	0.41505
1619	0.41432
1620	0.41377
1621	0.41278
1622	0.41262
1623	0.41222
1624	0.41227
1625	0.41217
1626	0.41147
1627	1.6924
1628	1.6868
1629	1.6919
1630	1.6772
1631	1.6819
1632	1.6679
1633	1.6724
1634	1.6588
1635	1.6633
1636	1.6498
1637	1.6543
1638	1.6408
1639	1.6453
1640	1.6317
1641	1.6362
1642	1.6227
1643	1.6272
1644	1.6136
1645	1.6182
1646	1.6046
1647	1.6091
1648	1.5955
1649	1.6
1650	1.5865
1651	1.591
1652	1.5775
1653	1.582
1654	1.5684
1655	1.5729
1656	1.5593
1657	1.5638
1658	1.5502
1659	1.5547
1660	1.5412
1661	1.5322
1662	1.5366
1663	1.5231
1664	1.5141
1665	1.5186
1666	1.505
1667	1.5095
1668	1.4959
1669	1.5004
1670	1.4869
1671	1.4914
1672	1.4733
1673	1.4597
1674	1.4643
1675	1.4507
1676	1.4552
1677	1.4416
1678	1.4461
1679	1.4325
1680	1.4371
1681	1.428
1682	1.419
1683	1.4054
1684	1.4099
1685	1.3963
1686	1.4008
1687	1.3872
1688	1.3917
1689	1.3782
1690	1.3827
1691	1.3692
1692	1.3737
1693	1.3601
1694	1.3646
1695	1.351
1696	1.3555
1697	1.3419
1698	1.3464
1699	1.3327
1700	1.3373
1701	1.3237
1702	1.3283
1703	1.3147
1704	1.3192
1705	1.3056
1706	1.3101
1707	1.2965
1708	1.3011
1709	1.2873
1710	1.292
1711	1.2783
1712	1.2829
1713	1.2693
1714	1.2738
1715	1.2602
1716	1.2647
1717	1.2511
1718	1.2556
1719	1.242
1720	1.2465
1721	1.2328
1722	1.2374
1723	1.2238
1724	1.2283
1725	1.2146
1726	1.2192
1727	1.2055
1728	1.2101
1729	1.1965
1730	1.201
1731	1.1882
1732	1.1924
1733	1.1809
1734	1.1845
1735	1.1743
1736	1.1774
1737	1.1683
1738	1.1712
1739	1.1625
1740	1.1654
1741	1.1567
1742	1.1596
1743	1.1511
1744	1.1539
1745	1.1457
1746	1.1484
1747	1.1402
1748	1.1429
1749	1.1346
1750	1.1374
1751	1.1293
1752	1.1319
1753	1.1239
1754	1.1266
1755	1.1185
1756	1.1212
1757	1.1133
1758	1.1159
1759	1.1079
1760	1.1105
1761	1.103
1762	1.1056
1763	1.0981
1764	1.1005
1765	1.0936
1766	1.0958
1767	1.0894
1768	1.0916
1769	1.0848
1770	1.0871
1771	1.0801
1772	1.0824
1773	1.0758
1774	1.0779
1775	1.0717
1776	1.0737
1777	1.068
1778	1.0698
1779	1.0642
1780	1.0662
1781	1.0602
1782	1.0621
1783	1.0568
1784	1.0585
1785	1.0536
1786	1.0551
1787	1.0505
1788	1.052
1789	1.0472
1790	1.0489
1791	1.0419
1792	1.0448
1793	1.037
1794	1.0392
1795	1.0327
1796	1.0349
1797	1.0282
1798	1.0306
1799	1.024
1800	1.0263
1801	1.0196
1802	1.0219
1803	1.0155
1804	1.0176
1805	1.0113
1806	1.0135
1807	1.0068
1808	1.0092
1809	1.0029
1810	1.005
1811	0.99881
1812	1.0011
1813	0.99489
1814	0.99713
1815	0.99065
1816	0.99306
1817	0.98615
1818	0.98876
1819	0.98463
1820	0.97908
1821	0.9808
1822	0.97518
1823	0.97687
1824	0.97141
1825	0.97286
1826	0.96739
1827	0.96979
1828	0.96398
1829	0.96616
1830	0.96023
1831	0.96241
1832	0.95661
1833	0.95852
1834	0.9534
1835	0.95556
1836	0.94982
1837	0.95138
1838	0.94649
1839	0.94834
1840	0.94349
1841	0.94502
1842	0.94049
1843	0.94212
1844	0.93849
1845	0.93693
1846	0.92821
1847	0.93274
1848	0.9195
1849	0.92393
1850	0.91074
1851	0.9154
1852	0.90237
1853	0.90662
1854	0.8941
1855	0.8983
1856	0.886
1857	0.89013
1858	0.87799
1859	0.88206
1860	0.86977
1861	0.87397
1862	0.86194
1863	0.86595
1864	0.85389
1865	0.85793
1866	0.84583
1867	0.84991
1868	0.83803
1869	0.84201
1870	0.83001
1871	0.8341
1872	0.82212
1873	0.82617
1874	0.8143
1875	0.81835
1876	0.80638
1877	0.81052
1878	0.79864
1879	0.80258
1880	0.7908
1881	0.79482
1882	0.78302
1883	0.78707
1884	0.77539
