Node Number	Equivalent (von-Mises) Stress (MPa)
2019	19.336
2020	19.345
2021	19.353
2022	19.267
2023	19.339
2024	19.347
2025	1.7534
2026	19.195
2027	0.55316
2028	0.50256
2029	0.43324
2030	0.34783
2031	0.33328
2032	0.30205
2033	0.30996
2034	0.29625
2035	0.31056
2036	0.33404
2037	0.35181
2038	0.38365
2039	0.40144
2040	0.43007
2041	0.46037
2042	0.47031
2043	0.50367
2044	0.52963
2045	0.51496
2046	0.57338
2047	0.58644
2048	0.65279
2049	0.61937
2050	0.65166
2051	0.64692
2052	0.67262
2053	0.68682
2054	0.71644
2055	0.72207
2056	0.76045
2057	0.76063
2058	0.79415
2059	0.76703
2060	0.81274
2061	0.85776
2062	0.83611
2063	0.84894
2064	0.88913
2065	0.87958
2066	0.91912
2067	0.83482
2068	0.90856
2069	0.89
2070	0.93096
2071	0.9508
2072	1.0035
2073	0.96469
2074	0.97287
2075	0.96803
2076	0.94266
2077	0.97908
2078	0.98999
2079	0.97229
2080	1.0007
2081	0.96515
2082	0.97494
2083	0.95728
2084	0.96667
2085	0.94831
2086	0.97649
2087	0.91159
2088	0.89912
2089	0.9082
2090	0.88608
2091	0.87376
2092	0.85067
2093	0.83416
2094	0.81472
2095	0.7969
2096	0.77915
2097	0.76222
2098	0.75935
2099	0.75413
2100	0.75506
2101	0.78537
2102	0.85323
2103	0.86076
2104	0.89739
2105	0.97223
2106	1.0298
2107	1.1415
2108	1.5069
2109	1.6865
2110	1.8096
2111	1.9808
2112	2.1939
2113	2.3676
2114	2.5936
2115	2.7724
2116	3.0368
2117	3.2744
2118	3.5343
2119	3.7777
2120	4.039
2121	4.2747
2122	4.5013
2123	4.6824
2124	4.8085
2125	4.8478
2126	4.8044
2127	4.5487
2128	4.1288
2129	3.2464
2130	2.5434
2131	3.2624
2132	4.7181
2133	6.0785
2134	6.871
2135	9.1599
2136	10.685
2137	10.888
2138	10.333
2139	8.8056
2140	6.8546
2141	5.0068
2142	3.8668
2143	3.2232
2144	3.1549
2145	3.6565
2146	3.9225
2147	4.2583
2148	4.7186
2149	4.9936
2150	5.149
2151	5.2252
2152	5.4925
2153	5.7611
2154	5.9922
2155	6.4119
2156	6.7529
2157	6.9835
2158	7.3067
2159	7.6075
2160	7.8568
2161	8.1197
2162	8.3963
2163	8.6623
2164	8.8756
2165	9.0941
2166	9.355
2167	9.612
2168	9.8677
2169	10.148
2170	10.432
2171	10.99
2172	11.291
2173	11.581
2174	11.862
2175	12.155
2176	12.438
2177	12.716
2178	13.002
2179	13.291
2180	13.582
2181	13.873
2182	14.152
2183	14.42
2184	14.679
2185	14.927
2186	15.179
2187	15.393
2188	15.621
2189	15.85
2190	16.079
2191	16.325
2192	16.541
2193	16.713
2194	16.865
2195	17.018
2196	17.156
2197	17.273
2198	17.37
2199	17.471
2200	17.58
2201	17.684
2202	17.782
2203	17.865
2204	17.955
2205	18.032
2206	18.09
2207	18.17
2208	18.216
2209	18.24
2210	18.182
2211	18.181
2212	18.184
2213	18.21
2214	18.169
2215	18.132
2216	18.023
2217	17.924
2218	17.777
2219	17.643
2220	17.465
2221	17.276
2222	17.058
2223	16.823
2224	16.559
2225	16.285
2226	15.99
2227	15.674
2228	15.345
2229	15.005
2230	14.644
2231	14.291
2232	13.864
2233	13.455
2234	13.076
2235	12.624
2236	12.229
2237	11.751
2238	11.411
2239	10.994
2240	10.751
2241	10.325
2242	10.096
2243	9.6631
2244	9.6109
2245	9.4438
2246	9.4199
2247	9.4294
2248	9.6167
2249	9.8106
2250	10.204
2251	10.587
2252	11.13
2253	11.737
2254	12.436
2255	13.225
2256	14.122
2257	15.077
2258	16.606
2259	14.975
2260	8.9635
2261	11.405
2262	15.251
2263	16.566
2264	15.775
2265	15.141
2266	14.153
2267	13.478
2268	12.752
2269	11.729
2270	11.36
2271	11.073
2272	10.787
2273	10.768
2274	10.856
2275	11.219
2276	11.448
2277	11.743
2278	12.384
2279	12.699
2280	13.089
2281	13.801
2282	14.138
2283	14.501
2284	14.821
2285	15.481
2286	15.805
2287	16.097
2288	16.384
2289	16.654
2290	16.938
2291	17.143
2292	17.38
2293	17.587
2294	17.793
2295	17.973
2296	18.161
2297	18.308
2298	18.466
2299	18.601
2300	18.731
2301	18.844
2302	18.961
2303	19.057
2304	19.15
2305	19.228
2306	19.302
2307	19.367
2308	19.426
2309	19.478
2310	19.528
2311	19.56
2312	19.597
2313	19.625
2314	19.651
2315	19.668
2316	19.686
2317	19.693
2318	19.701
2319	19.702
2320	19.71
2321	19.707
2322	19.704
2323	19.698
2324	19.696
2325	19.682
2326	19.678
2327	19.659
2328	19.651
2329	19.633
2330	19.624
2331	19.601
2332	19.593
2333	19.571
2334	19.556
2335	19.537
2336	19.522
2337	19.503
2338	19.488
2339	19.469
2340	19.453
2341	19.434
2342	19.421
2343	19.401
2344	19.387
2345	19.367
2346	19.358
2347	19.343
2348	19.331
2349	19.316
2350	19.306
2351	19.291
2352	19.282
2353	19.268
2354	19.259
2355	19.245
2356	19.237
2357	19.227
2358	19.214
2359	19.207
2360	19.205
2361	19.199
2362	19.192
2363	19.185
2364	19.177
2365	19.168
2366	19.168
2367	19.161
2368	19.152
2369	19.15
2370	19.145
2371	19.143
2372	19.145
2373	19.14
2374	19.138
2375	19.139
2376	19.137
2377	19.136
2378	19.14
2379	19.14
2380	19.137
2381	19.14
2382	19.139
2383	19.144
2384	19.141
2385	19.143
2386	19.142
2387	19.143
2388	19.141
2389	19.146
2390	19.148
2391	19.154
2392	19.152
2393	19.157
2394	19.15
2395	19.155
2396	19.154
2397	19.155
2398	19.155
2399	19.162
2400	19.157
2401	19.159
2402	19.156
2403	19.161
2404	19.157
2405	19.155
2406	19.152
2407	19.157
2408	19.151
2409	19.155
2410	19.148
2411	19.147
2412	19.143
2413	19.14
2414	19.135
2415	19.138
2416	19.129
2417	19.128
2418	19.118
2419	19.114
2420	19.107
2421	19.105
2422	19.1
2423	19.105
2424	19.111
2425	19.105
2426	19.111
2427	19.11
2428	8.9132
2429	19.345
2430	19.129
2431	0.64862
2432	2.871
2433	2.6726
2434	2.5264
2435	2.3682
2436	2.2395
2437	2.1299
2438	2.0172
2439	1.975
2440	1.8823
2441	1.816
2442	1.7859
2443	1.7062
2444	1.6841
2445	1.6556
2446	1.6409
2447	1.6552
2448	1.6299
2449	1.6623
2450	1.6077
2451	1.6402
2452	1.6413
2453	1.6613
2454	1.7136
2455	1.6751
2456	1.7349
2457	1.7138
2458	1.7809
2459	1.7779
2460	1.8031
2461	1.819
2462	1.8898
2463	1.8765
2464	1.9023
2465	1.8606
2466	2.0003
2467	1.9602
2468	1.9968
2469	1.994
2470	2.0487
2471	2.0307
2472	2.0539
2473	2.0442
2474	2.091
2475	2.0852
2476	2.1114
2477	2.1023
2478	2.1251
2479	2.0844
2480	2.1617
2481	2.1573
2482	2.1157
2483	2.1641
2484	2.1932
2485	2.1213
2486	2.1575
2487	2.1235
2488	2.1986
2489	2.16
2490	2.1568
2491	2.1547
2492	2.1857
2493	2.1512
2494	2.1484
2495	2.1507
2496	2.1521
2497	2.1266
2498	2.1443
2499	2.1502
2500	2.1467
2501	2.145
2502	2.1843
2503	2.1693
2504	2.2002
2505	2.1991
2506	2.2316
2507	2.2528
2508	2.3507
2509	2.3681
2510	2.4816
2511	2.5389
2512	2.6186
2513	2.7612
2514	2.8516
2515	3.0041
2516	3.1454
2517	3.3088
2518	3.4667
2519	3.675
2520	3.8273
2521	3.9881
2522	4.1855
2523	4.3777
2524	4.5029
2525	4.6853
2526	4.9088
2527	5.003
2528	5.1426
2529	5.1722
2530	5.2542
2531	5.2391
2532	5.1327
2533	4.9796
2534	4.7095
2535	4.381
2536	4.004
2537	3.5451
2538	3.1028
2539	2.724
2540	2.4948
2541	2.4296
2542	2.5704
2543	2.8449
2544	3.0838
2545	3.2941
2546	3.1094
2547	3.0598
2548	3.2443
2549	3.1754
2550	3.1923
2551	3.3366
2552	3.5532
2553	3.8235
2554	4.146
2555	4.8393
2556	5.204
2557	5.5723
2558	5.9401
2559	6.3046
2560	6.6628
2561	7.0129
2562	7.3543
2563	7.6886
2564	8.0125
2565	8.3223
2566	8.6206
2567	8.9092
2568	9.1914
2569	9.4644
2570	9.7269
2571	9.9819
2572	10.234
2573	10.479
2574	10.715
2575	10.944
2576	11.166
2577	11.382
2578	11.599
2579	11.819
2580	12.041
2581	12.264
2582	12.485
2583	12.704
2584	12.919
2585	13.138
2586	13.352
2587	13.562
2588	13.774
2589	13.994
2590	14.221
2591	14.451
2592	14.674
2593	14.894
2594	15.112
2595	15.325
2596	15.536
2597	15.745
2598	15.952
2599	16.16
2600	16.391
2601	16.628
2602	16.853
2603	17.079
2604	17.312
2605	17.544
2606	17.775
2607	17.973
2608	18.152
2609	18.356
2610	18.53
2611	18.713
2612	18.772
2613	18.957
2614	19.045
2615	19.248
2616	19.193
2617	19.395
2618	19.34
2619	19.411
2620	19.388
2621	19.438
2622	19.342
2623	19.297
2624	19.184
2625	18.889
2626	18.741
2627	18.35
2628	18.22
2629	17.508
2630	17.191
2631	16.764
2632	16.389
2633	15.778
2634	15.29
2635	14.776
2636	13.458
2637	12.697
2638	12.019
2639	11.258
2640	10.51
2641	9.7658
2642	9.0186
2643	8.3653
2644	7.8277
2645	7.3829
2646	7.1729
2647	7.1995
2648	7.4051
2649	7.6687
2650	8.0201
2651	8.4768
2652	8.0467
2653	7.6011
2654	7.4088
2655	7.1449
2656	6.846
2657	6.487
2658	6.2915
2659	6.2302
2660	6.359
2661	6.7653
2662	7.2164
2663	7.8604
2664	8.4882
2665	9.2151
2666	9.8912
2667	10.565
2668	11.222
2669	11.842
2670	12.473
2671	13.033
2672	13.57
2673	14.09
2674	14.601
2675	15.015
2676	15.536
2677	15.888
2678	16.273
2679	16.614
2680	16.961
2681	17.194
2682	17.563
2683	17.82
2684	18.085
2685	18.31
2686	18.563
2687	18.709
2688	18.929
2689	19.061
2690	19.233
2691	19.324
2692	19.523
2693	19.584
2694	19.702
2695	19.777
2696	19.871
2697	19.931
2698	20.009
2699	20.049
2700	20.12
2701	20.148
2702	20.185
2703	20.213
2704	20.247
2705	20.255
2706	20.28
2707	20.281
2708	20.292
2709	20.274
2710	20.289
2711	20.279
2712	20.274
2713	20.256
2714	20.253
2715	20.225
2716	20.214
2717	20.191
2718	20.176
2719	20.149
2720	20.131
2721	20.102
2722	20.079
2723	20.054
2724	20.03
2725	20.002
2726	19.978
2727	19.952
2728	19.927
2729	19.898
2730	19.879
2731	19.85
2732	19.828
2733	19.799
2734	19.78
2735	19.754
2736	19.736
2737	19.714
2738	19.696
2739	19.673
2740	19.654
2741	19.635
2742	19.62
2743	19.601
2744	19.587
2745	19.57
2746	19.56
2747	19.543
2748	19.534
2749	19.518
2750	19.507
2751	19.493
2752	19.484
2753	19.474
2754	19.465
2755	19.457
2756	19.449
2757	19.443
2758	19.437
2759	19.431
2760	19.429
2761	19.422
2762	19.419
2763	19.413
2764	19.414
2765	19.408
2766	19.405
2767	19.402
2768	19.404
2769	19.399
2770	19.4
2771	19.397
2772	19.401
2773	19.397
2774	19.397
2775	19.398
2776	19.401
2777	19.399
2778	19.399
2779	19.401
2780	19.401
2781	19.4
2782	19.407
2783	19.406
2784	19.412
2785	19.409
2786	19.411
2787	19.411
2788	19.417
2789	19.415
2790	19.416
2791	19.417
2792	19.423
2793	19.423
2794	19.427
2795	19.426
2796	19.429
2797	19.428
2798	19.433
2799	19.433
2800	19.434
2801	19.434
2802	19.438
2803	19.436
2804	19.439
2805	19.438
2806	19.44
2807	19.438
2808	19.442
2809	19.439
2810	19.441
2811	19.437
2812	19.439
2813	19.435
2814	19.436
2815	19.432
2816	19.433
2817	19.429
2818	19.428
2819	19.427
2820	19.43
2821	19.424
2822	19.423
2823	19.421
2824	19.421
2825	19.427
2826	19.429
2827	19.428
2828	19.433
2829	19.427
2830	19.431
2831	19.334
2832	19.426
2833	1.926
2834	1.377
2835	0.78047
2836	9.1262e-002
2837	0.1008
2838	0.10465
2839	0.13135
2840	0.1803
2841	0.2553
2842	0.2978
2843	0.42564
2844	0.46511
2845	0.53915
2846	0.58654
2847	0.65572
2848	0.68895
2849	0.75778
2850	0.77265
2851	0.84313
2852	0.88152
2853	0.86939
2854	0.95222
2855	1.0361
2856	1.0217
2857	1.065
2858	1.0768
2859	1.1419
2860	1.1193
2861	1.1814
2862	1.2031
2863	1.2265
2864	1.2385
2865	1.2679
2866	1.2757
2867	1.3456
2868	1.3331
2869	1.347
2870	1.3124
2871	1.399
2872	1.4192
2873	1.4056
2874	1.4053
2875	1.4566
2876	1.4535
2877	1.4693
2878	1.4444
2879	1.5129
2880	1.4738
2881	1.5089
2882	1.4675
2883	1.5191
2884	1.4497
2885	1.5097
2886	1.4991
2887	1.4847
2888	1.5304
2889	1.5166
2890	1.4764
2891	1.5063
2892	1.4622
2893	1.4762
2894	1.453
2895	1.4448
2896	1.3774
2897	1.4175
2898	1.3766
2899	1.3288
2900	1.3049
2901	1.2991
2902	1.2189
2903	1.2021
2904	1.1541
2905	1.1366
2906	1.0414
2907	1.0139
2908	0.95796
2909	0.90457
2910	0.83287
2911	0.77023
2912	0.69931
2913	0.62892
2914	0.56919
2915	0.51658
2916	0.46649
2917	0.51863
2918	0.51618
2919	0.60865
2920	0.69064
2921	0.8565
2922	0.9529
2923	1.1503
2924	1.3232
2925	1.5233
2926	1.7644
2927	1.9447
2928	2.1883
2929	2.3997
2930	2.671
2931	2.9064
2932	3.216
2933	3.5129
2934	3.8272
2935	4.1259
2936	4.4434
2937	4.7445
2938	4.9979
2939	5.19
2940	5.3573
2941	5.294
2942	5.0151
2943	4.3798
2944	3.9059
2945	4.2684
2946	5.8237
2947	6.9569
2948	7.8211
2949	10.107
2950	12.761
2951	15.727
2952	16.551
2953	15.218
2954	11.694
2955	8.0063
2956	5.2703
2957	4.0793
2958	3.9997
2959	4.3008
2960	4.1734
2961	4.5982
2962	5.1141
2963	5.2858
2964	5.4634
2965	5.5004
2966	5.3326
2967	5.6906
2968	6.4377
2969	6.5383
2970	6.8133
2971	7.2939
2972	7.4484
2973	7.7339
2974	8.0159
2975	8.4213
2976	8.5969
2977	8.7736
2978	9.0058
2979	9.3439
2980	9.4632
2981	9.7416
2982	10.117
2983	10.284
2984	10.564
2985	11.241
2986	11.531
2987	11.833
2988	12.151
2989	12.722
2990	13.033
2991	13.34
2992	13.611
2993	13.909
2994	14.226
2995	14.492
2996	14.771
2997	15.053
2998	15.297
2999	15.548
3000	15.788
3001	16.018
3002	16.284
3003	16.734
3004	16.96
3005	17.133
3006	17.301
3007	17.465
3008	17.737
3009	17.849
3010	17.95
3011	18.046
3012	18.133
3013	18.214
3014	18.378
3015	18.487
3016	18.604
3017	18.715
3018	18.799
3019	18.834
3020	18.752
3021	18.801
3022	18.768
3023	18.774
3024	18.722
3025	18.664
3026	18.514
3027	18.394
3028	18.223
3029	18.069
3030	17.836
3031	17.631
3032	17.386
3033	17.119
3034	16.787
3035	16.534
3036	16.125
3037	15.826
3038	15.465
3039	15.063
3040	14.646
3041	14.196
3042	13.785
3043	13.322
3044	12.82
3045	12.31
3046	11.797
3047	11.263
3048	10.733
3049	10.19
3050	9.7177
3051	9.2313
3052	8.8088
3053	8.3968
3054	8.1263
3055	7.8637
3056	7.8672
3057	7.9494
3058	8.2267
3059	8.5377
3060	9.2522
3061	9.9417
3062	10.854
3063	11.839
3064	12.933
3065	14.157
3066	15.51
3067	17.002
3068	18.86
3069	20.874
3070	24.262
3071	12.048
3072	26.273
3073	23.796
3074	19.038
3075	17.426
3076	16.063
3077	14.898
3078	13.855
3079	12.153
3080	11.561
3081	11.034
3082	10.442
3083	10.279
3084	10.321
3085	10.667
3086	10.866
3087	11.206
3088	11.927
3089	12.314
3090	12.723
3091	13.505
3092	13.891
3093	14.273
3094	14.637
3095	14.998
3096	15.333
3097	15.66
3098	15.965
3099	16.266
3100	16.534
3101	16.801
3102	17.041
3103	17.277
3104	17.493
3105	17.701
3106	17.886
3107	18.066
3108	18.225
3109	18.375
3110	18.514
3111	18.644
3112	18.76
3113	18.868
3114	18.966
3115	19.058
3116	19.134
3117	19.21
3118	19.276
3119	19.335
3120	19.386
3121	19.433
3122	19.471
3123	19.51
3124	19.533
3125	19.563
3126	19.582
3127	19.6
3128	19.609
3129	19.621
3130	19.624
3131	19.632
3132	19.631
3133	19.631
3134	19.624
3135	19.623
3136	19.61
3137	19.607
3138	19.594
3139	19.585
3140	19.569
3141	19.559
3142	19.54
3143	19.53
3144	19.51
3145	19.498
3146	19.478
3147	19.466
3148	19.446
3149	19.432
3150	19.415
3151	19.402
3152	19.382
3153	19.37
3154	19.351
3155	19.337
3156	19.319
3157	19.308
3158	19.291
3159	19.278
3160	19.262
3161	19.252
3162	19.237
3163	19.227
3164	19.215
3165	19.204
3166	19.193
3167	19.184
3168	19.173
3169	19.158
3170	19.156
3171	19.148
3172	19.143
3173	19.137
3174	19.128
3175	19.123
3176	19.11
3177	19.108
3178	19.104
3179	19.094
3180	19.093
3181	19.089
3182	19.085
3183	19.086
3184	19.082
3185	19.078
3186	19.081
3187	19.078
3188	19.073
3189	19.078
3190	19.082
3191	19.074
3192	19.078
3193	19.076
3194	19.08
3195	19.081
3196	19.082
3197	19.082
3198	19.083
3199	19.081
3200	19.085
3201	19.086
3202	19.09
3203	19.088
3204	19.092
3205	19.092
3206	19.098
3207	19.093
3208	19.094
3209	19.093
3210	19.096
3211	19.094
3212	19.095
3213	19.094
3214	19.096
3215	19.094
3216	19.096
3217	19.086
3218	19.091
3219	19.088
3220	19.088
3221	19.085
3222	19.082
3223	19.078
3224	19.078
3225	19.07
3226	19.067
3227	19.062
3228	19.058
3229	19.049
3230	19.043
3231	19.033
3232	19.032
3233	19.021
3234	19.026
3235	19.024
3236	19.026
3237	19.033
3238	19.042
3239	19.065
3240	19.103
3241	15.175
3242	15.438
3243	10.153
3244	16.105
3245	1.4758
3246	3.8758
3247	16.465
3248	1.5494
3249	16.299
3250	2.6662
3251	19.312
3252	19.36
3253	14.805
3254	19.414
3255	19.286
3256	19.474
3257	19.273
3258	19.266
3259	19.266
3260	4.3111
3261	13.898
3262	0.89474
3263	12.018
3264	19.295
3265	19.279
3266	19.27
3267	19.265
3268	19.264
3269	10.928
3270	13.353
3271	13.188
3272	1.6782
3273	1.1304
3274	3.642
3275	17.77
3276	0.82978
3277	17.693
3278	19.61
3279	2.1777
3280	15.991
3281	7.4279
3282	12.606
3283	10.69
3284	17.783
3285	0.9583
3286	12.682
3287	17.421
3288	3.8719
3289	4.5005
3290	1.6198
3291	2.2399
3292	0.85307
3293	0.93536
3294	9.047
3295	10.473
3296	0.93617
3297	1.3806
3298	0.74372
3299	4.751
3300	13.111
3301	11.553
3302	10.437
3303	10.659
3304	12.951
3305	16.095
3306	19.081
3307	19.089
3308	19.101
3309	19.117
3310	3.4478
3311	0.59247
3312	0.78554
3313	5.273
3314	4.9966
3315	1.1553
3316	13.433
3317	17.843
3318	12.034
3319	0.64865
3320	3.5277
3321	10.978
3322	10.886
3323	12.255
3324	0.42923
3325	19.141
3326	19.146
3327	19.16
3328	19.175
3329	14.031
3330	13.291
3331	2.507
3332	7.863
3333	17.691
3334	15.899
3335	2.3162
3336	14.182
3337	14.898
3338	17.538
3339	12.45
3340	16.593
3341	7.871
3342	0.87289
3343	10.928
3344	1.7144
3345	15.541
3346	1.1957
3347	0.99067
3348	15.155
3349	17.23
3350	15.372
3351	11.372
3352	4.5657
3353	4.6046
3354	2.0186
3355	0.81135
3356	0.60564
3357	0.47065
3358	5.1621
3359	0.45065
3360	1.2247
3361	7.1571
3362	14.018
3363	19.291
3364	2.4891
3365	2.2877
3366	7.7762
3367	10.708
3368	2.4043
3369	13.318
3370	7.9658
3371	17.116
3372	0.95685
3373	7.9805
3374	2.7043
3375	14.002
3376	4.4478
3377	4.1449
3378	14.078
3379	17.784
3380	19.619
3381	19.689
3382	1.7467
3383	19.752
3384	8.3788
3385	12.201
3386	19.793
3387	19.801
3388	19.766
3389	19.657
3390	19.452
3391	19.136
3392	18.667
3393	18.023
3394	17.194
3395	12.51
3396	9.3159
3397	9.827
3398	10.262
3399	10.308
3400	11.319
3401	12.66
3402	1.4826
3403	0.94535
3404	11.122
3405	0.77216
3406	10.889
3407	16.741
3408	8.4608
3409	0.54377
3410	8.425
3411	19.144
3412	10.484
3413	9.8816
3414	0.77463
3415	17.607
3416	4.121
3417	7.7098
3418	3.595
3419	4.1913
3420	14.262
3421	16.504
3422	0.88278
3423	3.1459
3424	8.1407
3425	1.3815
3426	0.56618
3427	15.757
3428	17.648
3429	18.389
3430	18.914
3431	9.6545
3432	19.313
3433	3.4517
3434	19.571
3435	19.725
3436	19.793
3437	19.802
3438	19.775
3439	19.721
3440	19.655
3441	19.581
3442	13.053
3443	14.894
3444	19.199
3445	10.541
3446	2.7704
3447	0.43852
3448	0.81964
3449	0.88511
3450	2.4993
3451	1.6388
3452	19.315
3453	0.9765
3454	1.2362
3455	7.7892
3456	4.4847
3457	1.342
3458	4.2953
3459	12.471
3460	10.386
3461	16.974
3462	18.288
3463	5.5346
3464	20.995
3465	7.2587
3466	10.9
3467	12.212
3468	2.0915
3469	26.379
3470	14.447
3471	0.41852
3472	0.70636
3473	1.9111
3474	19.202
3475	7.8502
3476	10.962
3477	0.49422
3478	3.6622
3479	0.83524
3480	0.73513
3481	1.5354
3482	17.672
3483	10.169
3484	17.287
3485	3.0816
3486	16.035
3487	8.5165
3488	1.6771
3489	1.6497
3490	13.81
3491	2.9049
3492	10.743
3493	5.5712
3494	5.1025
3495	5.7127
3496	17.138
3497	3.3851
3498	15.721
3499	11.725
3500	9.9993
3501	8.4041
3502	4.5718
3503	10.638
3504	9.1893
3505	12.862
3506	14.528
3507	2.8882
3508	11.13
3509	19.265
3510	19.27
3511	19.189
3512	19.188
3513	15.129
3514	16.83
3515	2.8442
3516	2.3595
3517	1.8567
3518	1.4779
3519	1.4808
3520	1.3096
3521	11.96
3522	5.5352
3523	5.8827
3524	5.4816
3525	5.8474
3526	5.4198
3527	5.7909
3528	3.9381
3529	4.3672
3530	3.8162
3531	4.2716
3532	19.267
3533	19.2
3534	5.3183
3535	5.0049
3536	4.1849
3537	5.0341
3538	4.2286
3539	16.31
3540	16.512
3541	16.387
3542	16.105
3543	16.175
3544	15.873
3545	15.959
3546	15.626
3547	15.734
3548	15.371
3549	15.504
3550	15.114
3551	15.271
3552	14.855
3553	15.035
3554	14.599
3555	14.799
3556	14.346
3557	14.562
3558	14.097
3559	14.326
3560	13.854
3561	14.09
3562	13.617
3563	13.858
3564	13.387
3565	13.631
3566	13.163
3567	13.412
3568	12.944
3569	13.197
3570	12.732
3571	12.983
3572	12.525
3573	12.77
3574	12.323
3575	12.56
3576	12.124
3577	12.351
3578	11.927
3579	12.142
3580	11.732
3581	11.933
3582	11.537
3583	11.725
3584	11.34
3585	11.517
3586	11.142
3587	11.31
3588	10.939
3589	11.102
3590	10.731
3591	10.889
3592	10.518
3593	10.669
3594	10.297
3595	10.442
3596	10.068
3597	10.207
3598	9.8295
3599	9.9648
3600	9.5814
3601	9.7157
3602	9.3227
3603	9.4578
3604	9.0527
3605	9.1892
3606	8.7707
3607	8.9101
3608	8.4766
3609	8.6215
3610	8.1702
3611	8.3222
3612	7.8514
3613	8.0108
3614	7.5207
3615	7.686
3616	7.1793
3617	7.3499
3618	6.8288
3619	7.0049
3620	6.4715
3621	6.6513
3622	6.1106
3623	6.2908
3624	5.7505
3625	5.9262
3626	5.3968
3627	5.5614
3628	5.0569
3629	5.2011
3630	4.7406
3631	4.8513
3632	4.4598
3633	4.5211
3634	4.2289
3635	4.2187
3636	4.0636
3637	3.9519
3638	3.9773
3639	3.7504
3640	3.979
3641	3.6191
3642	4.0706
3643	3.5714
3644	4.2514
3645	3.6188
3646	4.518
3647	3.7476
3648	3.9315
3649	21.203
3650	21.1
3651	20.147
3652	16.752
3653	16.613
3654	17.024
3655	16.852
3656	17.316
3657	17.103
3658	17.616
3659	17.366
3660	17.919
3661	17.632
3662	18.22
3663	17.899
3664	18.515
3665	18.145
3666	18.804
3667	18.377
3668	19.084
3669	18.623
3670	19.353
3671	18.846
3672	19.611
3673	19.07
3674	19.859
3675	19.218
3676	20.092
3677	19.435
3678	20.309
3679	19.59
3680	20.509
3681	19.801
3682	20.692
3683	19.861
3684	20.853
3685	20.057
3686	20.992
3687	20.099
3688	21.107
3689	20.202
3690	21.194
3691	20.24
3692	21.253
3693	20.306
3694	21.279
3695	20.278
3696	21.265
3697	20.262
3698	20.196
3699	7.0492
3700	6.9415
3701	7.1954
3702	20.957
3703	19.938
3704	20.767
3705	19.783
3706	20.531
3707	19.479
3708	20.245
3709	19.289
3710	19.904
3711	18.942
3712	19.509
3713	18.592
3714	19.057
3715	18.225
3716	18.548
3717	17.771
3718	17.977
3719	17.316
3720	17.343
3721	16.706
3722	16.651
3723	16.129
3724	15.897
3725	15.512
3726	15.082
3727	14.763
3728	14.207
3729	14.028
3730	13.281
3731	13.183
3732	12.31
3733	12.364
3734	11.31
3735	11.471
3736	10.302
3737	10.585
3738	9.3203
3739	9.6828
3740	8.4273
3741	8.808
3742	7.7191
3743	8.0162
3744	7.3335
3745	7.3835
3746	7.4091
3747	7.012
3748	7.9968
3749	7.0177
3750	9.0086
3751	7.4025
3752	10.233
3753	8.1741
3754	11.385
3755	9.0357
3756	12.164
3757	9.7603
3758	12.28
3759	10.153
3760	11.506
3761	10.026
3762	9.6639
3763	9.4905
3764	8.5166
3765	18.694
3766	18.936
3767	18.304
3768	18.424
3769	18.048
3770	18.127
3771	17.72
3772	17.802
3773	17.451
3774	17.445
3775	17.107
3776	17.054
3777	16.751
3778	16.629
3779	16.354
3780	16.166
3781	15.96
3782	15.663
3783	15.455
3784	15.119
3785	14.987
3786	14.532
3787	14.448
3788	13.899
3789	13.883
3790	13.224
3791	13.285
3792	12.502
3793	12.657
3794	11.735
3795	11.961
3796	10.93
3797	11.256
3798	10.09
3799	10.506
3800	9.2276
3801	9.7325
3802	8.3677
3803	8.9428
3804	7.5472
3805	8.1414
3806	6.8312
3807	7.3957
3808	6.325
3809	6.7146
3810	6.1672
3811	6.2198
3812	6.4734
3813	5.9766
3814	7.2545
3815	6.1027
3816	8.3915
3817	6.6055
3818	9.686
3819	7.3519
3820	10.886
3821	8.3281
3822	11.719
3823	9.1358
3824	11.903
3825	9.6486
3826	11.229
3827	9.6601
3828	9.5497
3829	9.1954
3830	8.4207
3831	19.518
3832	19.475
3833	19.517
3834	19.471
3835	19.515
3836	19.473
3837	19.513
3838	19.47
3839	19.511
3840	19.472
3841	19.509
3842	19.468
3843	19.508
3844	19.468
3845	19.507
3846	19.466
3847	19.507
3848	19.463
3849	19.507
3850	19.463
3851	19.507
3852	19.464
3853	19.508
3854	19.465
3855	19.509
3856	19.469
3857	19.511
3858	19.468
3859	19.512
3860	19.469
3861	19.513
3862	19.47
3863	19.514
3864	19.473
3865	19.515
3866	19.473
3867	19.516
3868	19.475
3869	19.517
3870	19.475
3871	19.518
3872	19.478
3873	19.518
3874	19.477
3875	19.518
3876	19.479
3877	19.518
3878	19.478
3879	19.518
3880	19.479
3881	19.517
3882	19.477
3883	19.517
3884	19.478
3885	19.516
3886	19.476
3887	19.515
3888	19.476
3889	19.513
3890	19.474
3891	19.512
3892	19.475
3893	19.511
3894	19.472
3895	19.509
3896	19.471
3897	19.507
3898	19.47
3899	19.506
3900	19.469
3901	19.504
3902	19.466
3903	19.502
3904	19.465
3905	19.5
3906	19.463
3907	19.498
3908	19.462
3909	19.496
3910	19.459
3911	19.494
3912	19.458
3913	19.492
3914	19.454
3915	19.49
3916	19.453
3917	19.488
3918	19.451
3919	19.486
