Node Number	Equivalent (von-Mises) Stress (MPa)
446	25.127
447	25.138
448	25.15
449	25.164
450	25.178
451	25.195
452	25.212
453	25.231
454	25.252
455	25.274
456	25.298
457	25.324
458	25.351
459	25.38
460	25.411
461	25.444
462	25.478
463	25.514
464	25.552
465	25.592
466	25.633
467	25.677
468	25.721
469	25.767
470	25.814
471	25.863
472	25.913
473	25.964
474	26.015
475	26.067
476	26.119
477	26.172
478	26.224
479	26.276
480	26.327
481	26.378
482	26.427
483	26.475
484	26.519
485	26.562
486	26.603
487	26.638
488	26.671
489	26.697
490	26.72
491	26.736
492	26.746
493	26.748
494	26.742
495	26.726
496	26.7
497	26.662
498	26.612
499	26.545
500	26.464
501	26.366
502	26.25
503	26.118
504	25.98
505	25.835
506	25.697
507	25.557
508	25.456
509	25.8
510	25.225
511	25.316
512	25.428
513	25.567
514	21.71
515	25.718
516	25.638
517	25.579
518	25.595
519	25.573
520	25.576
521	25.583
522	25.6
523	25.6
524	25.607
525	25.625
526	25.624
527	25.63
528	25.644
529	25.643
530	25.647
531	25.659
532	25.657
533	25.659
534	25.668
535	25.666
536	25.667
537	25.673
538	25.67
539	25.671
540	25.675
541	25.672
542	25.671
543	25.675
544	25.671
545	25.67
546	25.672
547	25.668
548	25.667
549	25.668
550	25.664
551	25.663
552	25.663
553	25.659
554	25.657
555	25.658
556	25.654
557	25.652
558	25.652
559	25.648
560	25.646
561	25.646
562	25.642
563	25.64
564	25.64
565	25.636
566	25.635
567	25.634
568	25.631
569	25.63
570	25.63
571	25.627
572	25.626
573	25.626
574	25.624
575	25.624
576	25.624
577	25.622
578	25.623
579	25.624
580	25.623
581	25.625
582	25.626
583	25.627
584	25.63
585	25.632
586	25.634
587	25.638
588	25.642
589	25.646
590	25.652
591	25.657
592	25.663
593	25.671
594	25.679
595	25.686
596	25.696
597	25.707
598	25.717
599	25.73
600	25.742
601	25.755
602	25.771
603	25.786
604	25.802
605	25.821
606	25.839
607	25.858
608	25.879
609	25.901
610	25.922
611	25.946
612	25.97
613	25.994
614	26.02
615	26.046
616	26.072
617	26.1
618	26.127
619	26.153
620	26.181
621	26.209
622	26.235
623	26.262
624	26.288
625	26.312
626	26.336
627	26.358
628	26.377
629	26.396
630	26.412
631	26.424
632	26.435
633	26.442
634	26.444
635	26.443
636	26.436
637	26.424
638	26.407
639	26.383
640	26.352
641	26.314
642	26.267
643	26.211
644	26.147
645	26.07
646	25.984
647	25.885
648	25.772
649	25.645
650	25.503
651	25.344
652	25.167
653	24.971
654	24.753
655	24.514
656	24.251
657	23.963
658	23.652
659	23.328
660	23.003
661	22.691
662	22.417
663	22.174
664	21.946
665	114.65
666	21.487
667	21.259
668	21.022
669	20.778
670	20.526
671	20.266
672	19.998
673	19.722
674	19.438
675	19.147
676	18.848
677	18.541
678	18.227
679	17.906
680	17.579
681	17.247
682	16.909
683	16.567
684	16.221
685	15.873
686	15.525
687	15.179
688	14.835
689	14.496
690	14.167
691	13.849
692	13.546
693	13.264
694	13.005
695	12.775
696	12.582
697	12.431
698	12.328
699	12.277
700	12.287
701	12.366
702	12.517
703	12.738
704	13.04
705	13.421
706	13.881
707	14.419
708	15.035
709	15.725
710	16.488
711	17.318
712	18.214
713	19.171
714	20.183
715	21.25
716	22.353
717	23.525
718	24.733
719	25.971
720	27.252
721	28.565
722	29.914
723	31.306
724	32.756
725	34.31
726	36.015
727	38.012
728	40.504
729	44.253
730	50.24
731	67.542
732	21.981
733	21.677
734	21.357
735	21.026
736	20.69
737	20.33
738	19.968
739	19.592
740	19.2
741	18.804
742	18.385
743	17.959
744	17.526
745	17.071
746	16.615
747	16.142
748	15.657
749	15.17
750	14.661
751	14.155
752	13.636
753	13.109
754	12.587
755	12.053
756	11.525
757	11.009
758	10.493
759	10.006
760	9.5382
761	9.1052
762	8.7247
763	8.3935
764	8.1468
765	7.9849
766	7.9265
767	7.9874
768	8.1598
769	8.46
770	8.8787
771	9.4009
772	10.036
773	10.76
774	11.566
775	12.447
776	13.395
777	14.403
778	15.465
779	16.576
780	17.734
781	18.934
782	20.171
783	21.442
784	22.742
785	24.069
786	25.419
787	26.789
788	28.18
789	29.593
790	31.038
791	32.534
792	34.117
793	35.852
794	37.878
795	40.431
796	44.212
797	50.227
798	67.78
799	25.586
800	25.899
801	26.135
802	26.307
803	26.515
804	26.631
805	26.766
806	26.869
807	26.895
808	26.95
809	26.912
810	26.852
811	26.787
812	26.717
813	26.569
814	26.39
815	26.17
816	25.916
817	25.629
818	25.303
819	24.927
820	24.52
821	24.085
822	23.647
823	23.223
824	22.813
825	22.412
826	5.2728
827	25.301
828	24.969
829	24.802
830	24.726
831	24.447
832	24.279
833	24.128
834	23.763
835	23.562
836	23.335
837	22.866
838	22.657
839	22.382
840	21.837
841	21.655
842	21.263
843	20.693
844	20.523
845	19.832
846	19.528
847	19.295
848	18.571
849	18.367
850	17.979
851	17.264
852	17.101
853	16.627
854	15.958
855	15.797
856	15.314
857	14.61
858	14.719
859	13.932
860	13.427
861	13.303
862	12.565
863	12.05
864	12.041
865	11.468
866	11.382
867	10.762
868	10.316
869	10.645
870	9.7761
871	9.8294
872	9.6591
873	9.3349
874	8.3333
875	9.366
876	7.7586
877	7.7402
878	8.7992
879	6.6544
880	7.0226
881	6.9512
882	4.468
883	7.8666
884	8.7262
885	6.1871
886	7.2441
887	6.5239
888	6.9265
889	6.3692
890	5.712
891	6.1546
892	5.5691
893	24.314
894	12.965
895	21.038
896	26.655
897	16.103
898	12.714
899	7.5617
900	5.2281
901	4.3185
902	6.5654
903	5.8553
904	7.5009
905	7.4285
906	7.0864
907	6.5221
908	6.0772
909	5.6513
910	5.1159
911	4.6914
912	4.3238
913	3.8875
914	3.5396
915	3.2487
916	2.9018
917	2.6222
918	2.3945
919	2.1154
920	1.8933
921	1.7102
922	1.4669
923	1.2616
924	1.0986
925	0.9128
926	0.78634
927	0.72553
928	0.67
929	0.68826
930	0.75267
931	0.82887
932	0.90612
933	1.0047
934	1.099
935	1.179
936	1.2645
937	1.345
938	1.408
939	1.4742
940	1.5367
941	1.5813
942	1.6317
943	1.6806
944	1.7084
945	1.7369
946	1.7581
947	1.764
948	1.7742
949	1.783
950	1.7812
951	1.7829
952	1.7855
953	1.7782
954	1.7743
955	1.7725
956	1.7611
957	1.7561
958	1.7499
959	1.7363
960	1.733
961	1.7247
962	1.7093
963	1.6983
964	1.6807
965	1.6608
966	1.6468
967	1.6296
968	1.6122
969	1.5996
970	1.5826
971	1.5661
972	1.5533
973	1.5344
974	1.5165
975	1.5016
976	1.4793
977	1.4585
978	1.4391
979	1.4151
980	1.3943
981	1.3723
982	1.3474
983	1.3256
984	1.3024
985	1.2729
986	1.246
987	1.217
988	1.1784
989	1.1423
990	1.1043
991	1.0535
992	1.0097
993	0.96978
994	0.92462
995	0.88372
996	0.84328
997	0.79586
998	0.74901
999	0.70264
1000	0.64446
1001	0.58518
1002	0.5258
1003	0.45127
1004	0.37474
1005	0.29965
1006	0.21823
1007	0.14345
1008	8.6511e-002
1009	2.7087e-002
1010	0.39862
1011	13.388
1012	18.152
1013	15.069
1014	13.813
1015	14.477
1016	21.236
1017	13.931
1018	13.397
1019	13.378
1020	16.139
1021	16.512
1022	17.9
1023	18.817
1024	20.297
1025	19.032
1026	17.108
1027	16.853
1028	16.529
1029	15.081
1030	14.568
1031	14.192
1032	13.739
1033	13.571
1034	13.669
1035	14.024
1036	14.812
1037	12.619
1038	14.381
1039	14.376
1040	13.289
1041	12.995
1042	13.353
1043	13.29
1044	13.368
1045	19.646
1046	22.055
1047	19.808
1048	20.591
1049	20.883
1050	21.664
1051	14.502
1052	19.53
1053	13.801
1054	13.784
1055	16.481
1056	13.442
1057	21.506
1058	21.038
1059	22.016
1060	21.681
1061	21.378
1062	21.664
1063	20.383
1064	20.473
1065	19.453
1066	19.232
1067	18.149
1068	17.589
1069	22.31
1070	7.6701
1071	22.095
1072	17.223
1073	16.674
1074	16.13
1075	15.536
1076	14.93
1077	13.72
1078	13.007
1079	12.636
1080	12.288
1081	12.017
1082	11.679
1083	11.593
1084	11.821
1085	12.069
1086	9.6294
1087	11.636
1088	11.962
1089	10.847
1090	6.1644
1091	8.4931
1092	9.803
1093	11.743
1094	12.051
1095	12.369
1096	11.893
1097	12.554
1098	12.721
1099	12.916
1100	13.369
1101	13.979
1102	15.503
1103	16.429
1104	16.781
1105	17.363
1106	17.704
1107	18.104
1108	18.624
1109	18.714
1110	19.471
1111	20.314
1112	20.711
1113	20.907
1114	21.888
1115	22.017
1116	15.435
1117	14.819
1118	14.337
1119	13.905
1120	13.356
1121	12.536
1122	11.116
1123	7.3613
1124	5.434
1125	1.8467
1126	3.915
1127	4.5354
1128	2.2085
1129	2.9599
1130	5.8665
1131	6.9755
1132	7.3709
1133	7.7856
1134	8.1444
1135	8.8149
1136	9.1044
1137	9.393
1138	10.484
1139	12.579
1140	12.981
1141	13.732
1142	14.526
1143	14.972
1144	15.432
1145	18.045
1146	18.459
1147	18.971
1148	19.319
1149	19.769
1150	20.009
1151	20.316
1152	21.475
1153	22.002
1154	22.224
1155	22.806
1156	22.74
1157	21.258
1158	20.941
1159	20.292
1160	20.098
1161	19.842
1162	19.297
1163	18.625
1164	17.843
1165	16.535
1166	15.673
1167	15.356
1168	14.896
1169	13.74
1170	13.514
1171	13.241
1172	13.397
1173	13.225
1174	13.126
1175	13.042
1176	13.415
1177	13.57
1178	14.094
1179	14.903
1180	15.313
1181	15.749
1182	16.223
1183	18.25
1184	18.259
1185	16.878
1186	14.788
1187	14.952
1188	15.947
1189	15.915
1190	15.471
1191	15.388
1192	16.724
1193	15.919
1194	15.174
1195	14.396
1196	14.007
1197	13.952
1198	13.573
1199	13.497
1200	13.458
1201	13.568
1202	13.723
1203	14.431
1204	14.341
1205	14.959
1206	16.549
1207	17.256
1208	17.709
1209	18.067
1210	18.487
1211	18.98
1212	22.374
1213	20.182
1214	20.475
1215	20.763
1216	21.146
1217	21.332
1218	6.651
1219	22.64
1220	4.6839
1221	17.585
1222	2.9605
1223	21.971
1224	10.933
1225	22.785
1226	22.777
1227	23.266
1228	22.851
1229	22.622
1230	21.935
1231	20.99
1232	20.259
1233	19.963
1234	18.967
1235	18.524
1236	18.051
1237	17.643
1238	17.102
1239	16.676
1240	16.207
1241	15.652
1242	14.341
1243	13.965
1244	13.566
1245	13.122
1246	12.594
1247	12.094
1248	10.78
1249	10.498
1250	10.295
1251	9.4573
1252	9.1329
1253	7.712
1254	7.4974
1255	7.6416
1256	8.936
1257	7.5688
1258	6.5143
1259	5.4095
1260	5.5491
1261	5.8847
1262	5.3959
1263	8.3367
1264	8.2597
1265	8.5659
1266	8.9086
1267	9.2141
1268	9.5262
1269	9.5394
1270	9.7584
1271	9.8447
1272	10.026
1273	10.162
1274	10.247
1275	10.125
1276	10.249
1277	10.595
1278	11.565
1279	12.231
1280	12.612
1281	13.074
1282	14.558
1283	14.957
1284	15.912
1285	16.522
1286	16.845
1287	17.124
1288	18.202
1289	18.676
1290	19.477
1291	19.685
1292	19.785
1293	20.449
1294	20.976
1295	21.439
1296	21.643
1297	22.013
1298	22.19
1299	22.375
1300	22.555
1301	23.023
1302	23.577
1303	23.813
1304	23.468
1305	23.254
1306	23.118
1307	22.895
1308	22.907
1309	22.274
1310	21.555
1311	21.309
1312	21.103
1313	20.926
1314	20.526
1315	19.924
1316	19.625
1317	19.296
1318	19.039
1319	18.689
1320	18.346
1321	17.935
1322	17.52
1323	17.092
1324	16.739
1325	16.417
1326	15.991
1327	15.564
1328	15.11
1329	14.592
1330	14.163
1331	13.737
1332	13.341
1333	12.561
1334	12.201
1335	11.825
1336	11.49
1337	10.846
1338	10.537
1339	9.969
1340	9.6832
1341	9.1071
1342	8.794
1343	8.1217
1344	7.7645
1345	7.4216
1346	7.1164
1347	6.7944
1348	5.5928
1349	5.1189
1350	4.5483
1351	3.9218
1352	3.2482
1353	2.54
1354	1.8608
1355	1.5324
1356	2.7315
1357	3.181
1358	0.73806
1359	0.74896
1360	0.74397
1361	0.74494
1362	0.74898
1363	0.75945
1364	0.77852
1365	0.79537
1366	0.8286
1367	0.85281
1368	0.92468
1369	0.97209
1370	1.0315
1371	1.068
1372	1.0878
1373	1.1534
1374	1.1778
1375	1.2598
1376	1.3459
1377	1.366
1378	1.3727
1379	1.3812
1380	1.4025
1381	1.4145
1382	1.4278
1383	1.4415
1384	1.4572
1385	1.487
1386	1.5119
1387	1.5205
1388	1.5298
1389	1.5338
1390	1.543
1391	1.6577
1392	1.5589
1393	1.6066
1394	1.8552
1395	1.9209
1396	2.0007
1397	2.0929
1398	2.1974
1399	2.3161
1400	2.4469
1401	2.5911
1402	3.4975
1403	3.7093
1404	3.9441
1405	4.191
1406	4.4458
1407	4.7039
1408	4.9595
1409	5.1979
1410	5.4064
1411	5.5666
1412	5.4739
1413	5.111
1414	4.5523
1415	3.7246
1416	2.8461
1417	2.1887
1418	1.9713
1419	2.4229
1420	3.2776
1421	5.3007
1422	6.8191
1423	5.917
1424	4.6268
1425	3.3005
1426	2.4876
1427	2.9794
1428	3.573
1429	3.7023
1430	5.2983
1431	5.71
1432	6.1128
1433	6.3929
1434	6.7136
1435	7.0559
1436	7.7689
1437	8.1541
1438	8.4996
1439	8.8237
1440	9.1522
1441	9.4345
1442	9.9667
1443	10.238
1444	10.539
1445	10.834
1446	11.153
1447	12.576
1448	12.903
1449	13.245
1450	13.629
1451	14.006
1452	14.381
1453	14.792
1454	15.193
1455	15.615
1456	15.919
1457	16.061
1458	16.453
1459	16.912
1460	17.358
1461	17.729
1462	18.119
1463	18.54
1464	18.941
1465	19.348
1466	19.659
1467	19.933
1468	20.273
1469	20.526
1470	20.726
1471	21.01
1472	21.855
1473	22.118
1474	22.334
1475	22.518
1476	22.704
1477	22.918
1478	23.479
1479	23.825
1480	24.038
1481	24.249
1482	24.393
1483	24.52
1484	24.603
1485	24.663
1486	24.689
1487	24.659
1488	24.591
1489	24.489
1490	24.349
1491	24.179
1492	23.968
1493	23.713
1494	23.403
1495	23.069
1496	22.615
1497	21.854
1498	20.96
1499	20.577
1500	20.211
1501	19.789
1502	19.534
1503	18.49
1504	18.226
1505	17.931
1506	17.632
1507	17.319
1508	17.006
1509	16.696
1510	15.127
1511	14.814
1512	14.499
1513	13.712
1514	13.058
1515	12.809
1516	12.608
1517	12.549
1518	12.433
1519	12.039
1520	11.989
1521	12.048
1522	12.092
1523	12.103
1524	12.131
1525	12.491
1526	12.742
1527	13.313
1528	13.711
1529	14.208
1530	14.85
1531	15.459
1532	16.059
1533	17.328
1534	17.866
1535	18.28
1536	19.516
1537	20.254
1538	20.839
1539	21.497
1540	21.81
1541	22.306
1542	22.5
1543	22.34
1544	21.09
1545	18.671
1546	15.506
1547	19.774
1548	22.407
1549	21.765
1550	21.885
1551	19.761
1552	18.474
1553	18.718
1554	18.304
1555	17.31
1556	16.55
1557	15.475
1558	14.758
1559	14.486
1560	14.219
1561	13.965
1562	13.743
1563	13.429
1564	13.314
1565	13.365
1566	13.342
1567	13.914
1568	14.196
1569	14.893
1570	15.097
1571	15.659
1572	16.225
1573	16.288
1574	16.663
1575	17.048
1576	17.392
1577	17.705
1578	17.971
1579	18.201
1580	18.459
1581	18.76
1582	20.722
1583	19.35
1584	19.636
1585	19.92
1586	20.2
1587	20.475
1588	21.79
1589	22.164
1590	22.676
1591	23.194
1592	4.1777
1593	8.9003
1594	0.82353
1595	0.89326
1596	0.98883
1597	0.98039
1598	1.0121
1599	1.0715
1600	23.189
1601	23.282
1602	8.3938
1603	20.936
1604	5.4245
1605	23.552
1606	7.9328
1607	8.3474
1608	23.344
1609	1.1289
1610	21.165
1611	21.406
1612	3.797
1613	25.388
1614	25.385
1615	25.39
1616	25.396
1617	25.407
1618	25.411
1619	25.424
1620	25.414
1621	25.424
1622	25.421
1623	25.428
1624	25.434
1625	25.443
1626	25.439
1627	25.434
1628	25.439
1629	25.438
1630	25.432
1631	25.437
1632	25.435
1633	25.428
1634	25.423
1635	25.427
1636	25.425
1637	25.42
1638	25.415
1639	25.41
1640	25.414
1641	25.404
1642	25.417
1643	25.393
1644	25.411
1645	25.394
1646	25.399
1647	25.395
1648	25.388
1649	25.393
1650	25.39
1651	25.388
1652	25.381
1653	25.392
1654	25.387
1655	25.371
1656	25.383
1657	25.384
1658	25.392
1659	25.388
1660	25.397
1661	25.396
1662	25.404
1663	25.409
1664	25.413
1665	25.421
1666	25.425
1667	25.439
1668	25.465
1669	25.493
1670	25.484
1671	25.511
1672	25.554
1673	25.539
1674	25.585
1675	25.617
1676	25.662
1677	25.708
1678	25.76
1679	25.824
1680	25.877
1681	25.937
1682	26.009
1683	26.065
1684	26.131
1685	26.189
1686	26.252
1687	26.233
1688	26.284
1689	26.274
1690	26.299
1691	26.295
1692	26.262
1693	26.281
1694	26.233
1695	26.15
1696	26.026
1697	25.858
1698	25.614
1699	25.313
1700	24.928
1701	24.473
1702	23.221
1703	22.137
1704	22.486
1705	21.614
1706	21.87
1707	21.363
1708	21.092
1709	20.591
1710	20.072
1711	19.236
1712	19.519
1713	18.946
1714	18.374
1715	17.799
1716	17.191
1717	16.261
1718	16.552
1719	15.843
1720	16.024
1721	15.619
1722	15.105
1723	14.613
1724	14.102
1725	13.542
1726	13.105
1727	13.223
1728	12.983
1729	13.111
1730	13.166
1731	13.553
1732	14.145
1733	14.925
1734	15.859
1735	17.758
1736	17.043
1737	19.54
1738	18.588
1739	19.684
1740	21.156
1741	22.409
1742	24.456
1743	26.684
1744	29.212
1745	29.449
1746	21.095
1747	26.289
1748	20.915
1749	28.772
1750	28.595
1751	28.26
1752	25.45
1753	26.424
1754	24.578
1755	21.799
1756	22.773
1757	20.894
1758	18.512
1759	19.308
1760	17.678
1761	15.429
1762	16.094
1763	14.164
1764	14.816
1765	13.53
1766	12.482
1767	11.696
1768	11.061
1769	10.873
1770	10.773
1771	10.932
1772	11.519
1773	11.341
1774	11.986
1775	11.73
1776	12.813
1777	12.35
1778	13.232
1779	14.358
1780	13.987
1781	15.105
1782	14.734
1783	15.473
1784	16.205
1785	16.934
1786	17.641
1787	18.309
1788	19.35
1789	18.993
1790	19.682
1791	20.603
1792	20.31
1793	21.248
1794	20.948
1795	21.861
1796	21.539
1797	22.625
1798	22.219
1799	23.019
1800	23.732
1801	24.308
1802	24.73
1803	25.064
1804	24.982
1805	25.109
1806	25.032
1807	25.094
1808	24.941
1809	24.643
1810	24.224
1811	24.406
1812	24.167
1813	23.819
1814	23.409
1815	22.808
1816	23.024
1817	22.563
1818	22.02
1819	21.186
1820	21.445
1821	20.891
1822	19.89
1823	20.246
1824	19.094
1825	19.486
1826	18.273
1827	18.677
1828	17.886
1829	17.027
1830	16.361
1831	15.156
1832	15.577
1833	14.349
1834	14.745
1835	13.56
1836	13.962
1837	12.788
1838	13.186
1839	12.387
1840	11.304
1841	11.651
1842	10.67
1843	10.972
1844	10.076
1845	10.368
1846	9.5865
1847	9.8213
1848	9.3532
1849	8.8594
1850	8.3132
1851	7.4564
1852	6.8388
1853	7.0405
1854	6.3333
1855	6.5437
1856	6.262
1857	5.8133
1858	4.443
1859	3.4733
1860	6.9268
1861	5.0159
1862	7.4744
1863	9.466
1864	5.2669
1865	2.8274
1866	3.5152
1867	4.7347
1868	5.7121
1869	5.2265
1870	4.6455
1871	4.0495
1872	3.2425
1873	3.4958
1874	3.0226
1875	2.6147
1876	2.2837
1877	1.9881
1878	1.7616
1879	1.5921
1880	1.4765
1881	1.3893
1882	1.3478
1883	1.3166
1884	1.3167
1885	1.3444
1886	1.3341
1887	1.3567
1888	1.3728
1889	1.3601
1890	1.3691
1891	1.3484
1892	1.3066
1893	1.321
1894	1.2789
1895	1.2927
1896	1.2662
1897	1.2446
1898	1.2287
1899	1.2135
1900	1.149
1901	1.0951
1902	1.0099
1903	1.037
1904	0.98396
1905	0.91707
1906	0.93787
1907	0.89783
1908	0.86183
1909	0.79296
1910	0.81905
1911	0.7649
1912	0.7063
1913	0.651
1914	0.58207
1915	0.60295
1916	0.56356
1917	0.53303
1918	0.50516
1919	0.46699
1920	0.47843
1921	0.44685
1922	0.45468
1923	0.4392
1924	0.43891
1925	0.49123
1926	0.58626
1927	0.6455
1928	1.4476
1929	1.3357
1930	1.2948
1931	1.1791
1932	1.1001
1933	1.1016
1934	1.0996
1935	1.097
1936	1.1058
1937	1.1212
1938	1.1433
1939	1.174
1940	1.257
1941	1.3018
1942	1.3426
1943	1.398
1944	1.3802
1945	1.4154
1946	1.4464
1947	1.4883
1948	1.537
1949	1.5282
1950	1.5883
1951	1.621
1952	1.649
1953	1.6795
1954	1.6701
1955	1.6859
1956	1.7024
1957	1.7212
1958	1.7425
1959	1.7666
1960	1.7889
1961	1.805
1962	1.814
1963	1.8195
1964	1.8304
1965	1.8619
1966	1.9559
1967	1.9124
1968	2.3737
1969	2.2814
1970	2.4815
1971	3.0434
1972	4.2336
1973	4.6913
1974	5.5346
1975	5.7482
1976	5.6322
1977	4.9746
1978	3.657
1979	1.6102
1980	2.093
1981	1.6157
1982	2.3516
1983	2.2672
1984	1.7036
1985	2.3749
1986	1.9021
1987	3.5512
1988	2.943
1989	4.729
1990	4.1617
1991	5.7286
1992	5.248
1993	6.1685
1994	6.9474
1995	8.0792
1996	7.7076
1997	8.436
1998	9.1126
1999	10.067
2000	9.7462
2001	10.664
2002	10.383
2003	10.981
2004	11.602
2005	12.237
2006	13.266
2007	12.924
2008	13.971
2009	13.618
2010	14.594
2011	14.286
2012	16.011
2013	15.636
2014	16.316
2015	17.024
2016	18.063
2017	17.739
2018	18.629
2019	18.372
2020	18.948
2021	19.542
2022	20.182
2023	20.637
2024	21.193
2025	21.755
2026	22.843
2027	22.38
2028	23.923
2029	23.684
2030	24.127
2031	24.459
2032	24.697
2033	24.821
2034	24.838
2035	24.684
2036	24.722
2037	24.675
2038	24.122
2039	24.226
2040	24.639
2041	24.352
2042	25.054
2043	24.853
2044	25.316
2045	25.042
2046	25.188
2047	24.791
2048	24.888
2049	24.686
2050	24.218
2051	24.384
2052	23.874
2053	24.04
2054	23.506
