Node Number	Total Deformation (mm)
481	0.71096
482	0.71469
483	0.71843
484	0.72219
485	0.72595
486	0.72972
487	0.7335
488	0.73729
489	0.74109
490	0.7449
491	0.74871
492	0.75253
493	0.75636
494	0.7602
495	0.76404
496	0.76789
497	0.77175
498	0.77562
499	0.77949
500	0.78336
501	0.78723
502	0.79106
503	0.79474
504	0.79814
505	0.80118
506	0.80387
507	0.80627
508	0.80794
509	0.39646
510	0.41861
511	0.41335
512	0.40781
513	0.40214
514	0.79501
515	0.39649
516	0.39657
517	0.39671
518	0.3969
519	0.39714
520	0.39744
521	0.39779
522	0.39819
523	0.39865
524	0.39917
525	0.39973
526	0.40035
527	0.40102
528	0.40174
529	0.40252
530	0.40335
531	0.40422
532	0.40515
533	0.40614
534	0.40717
535	0.40825
536	0.40938
537	0.41056
538	0.41179
539	0.41307
540	0.41439
541	0.41577
542	0.41719
543	0.41865
544	0.42017
545	0.42172
546	0.42333
547	0.42498
548	0.42667
549	0.42841
550	0.43018
551	0.43201
552	0.43387
553	0.43577
554	0.43772
555	0.43971
556	0.44173
557	0.4438
558	0.4459
559	0.44804
560	0.45022
561	0.45244
562	0.45469
563	0.45698
564	0.45931
565	0.46167
566	0.46406
567	0.46649
568	0.46895
569	0.47145
570	0.47397
571	0.47653
572	0.47912
573	0.48174
574	0.48439
575	0.48708
576	0.48979
577	0.49252
578	0.49529
579	0.49809
580	0.50091
581	0.50376
582	0.50664
583	0.50954
584	0.51247
585	0.51542
586	0.5184
587	0.5214
588	0.52443
589	0.52748
590	0.53055
591	0.53364
592	0.53676
593	0.5399
594	0.54307
595	0.54625
596	0.54945
597	0.55268
598	0.55592
599	0.55919
600	0.56247
601	0.56578
602	0.5691
603	0.57244
604	0.5758
605	0.57918
606	0.58257
607	0.58598
608	0.58941
609	0.59286
610	0.59632
611	0.5998
612	0.60329
613	0.6068
614	0.61033
615	0.61387
616	0.61742
617	0.62099
618	0.62458
619	0.62817
620	0.63178
621	0.63541
622	0.63905
623	0.6427
624	0.64636
625	0.65003
626	0.65372
627	0.65742
628	0.66113
629	0.66485
630	0.66858
631	0.67232
632	0.67608
633	0.67984
634	0.68361
635	0.68739
636	0.69119
637	0.69499
638	0.69879
639	0.70261
640	0.70644
641	0.71027
642	0.71411
643	0.71796
644	0.72181
645	0.72567
646	0.72954
647	0.73341
648	0.73729
649	0.74117
650	0.74506
651	0.74896
652	0.75285
653	0.75676
654	0.76066
655	0.76458
656	0.76849
657	0.7724
658	0.77626
659	0.77996
660	0.78338
661	0.78644
662	0.78899
663	0.79113
664	0.79307
665	0.91557
666	0.79676
667	0.79851
668	0.80026
669	0.80201
670	0.80376
671	0.80551
672	0.80727
673	0.80902
674	0.81078
675	0.81253
676	0.81429
677	0.81604
678	0.8178
679	0.81956
680	0.82132
681	0.82308
682	0.82484
683	0.8266
684	0.82836
685	0.83013
686	0.83189
687	0.83366
688	0.83542
689	0.83719
690	0.83896
691	0.84073
692	0.8425
693	0.84428
694	0.84605
695	0.84783
696	0.8496
697	0.85138
698	0.85316
699	0.85495
700	0.85673
701	0.85852
702	0.86031
703	0.8621
704	0.86389
705	0.86569
706	0.86749
707	0.86929
708	0.87109
709	0.8729
710	0.87471
711	0.87652
712	0.87834
713	0.88015
714	0.88198
715	0.8838
716	0.88563
717	0.88747
718	0.8893
719	0.89115
720	0.89299
721	0.89484
722	0.8967
723	0.89856
724	0.90042
725	0.90229
726	0.90416
727	0.90604
728	0.90793
729	0.90982
730	0.91171
731	0.91362
732	0.97253
733	0.97163
734	0.97072
735	0.96981
736	0.96891
737	0.96801
738	0.9671
739	0.9662
740	0.9653
741	0.96439
742	0.96349
743	0.96259
744	0.96169
745	0.96079
746	0.9599
747	0.959
748	0.9581
749	0.9572
750	0.95631
751	0.95541
752	0.95452
753	0.95363
754	0.95273
755	0.95184
756	0.95095
757	0.95006
758	0.94918
759	0.94829
760	0.94741
761	0.94652
762	0.94564
763	0.94476
764	0.94388
765	0.94301
766	0.94213
767	0.94126
768	0.94039
769	0.93952
770	0.93866
771	0.9378
772	0.93694
773	0.93608
774	0.93523
775	0.93438
776	0.93354
777	0.9327
778	0.93186
779	0.93103
780	0.9302
781	0.92938
782	0.92856
783	0.92774
784	0.92694
785	0.92614
786	0.92534
787	0.92455
788	0.92377
789	0.92299
790	0.92223
791	0.92147
792	0.92071
793	0.91997
794	0.91923
795	0.91849
796	0.91777
797	0.91704
798	0.91632
799	1.0248
800	1.0232
801	1.0215
802	1.0196
803	1.0176
804	1.0155
805	1.0134
806	1.0113
807	1.0091
808	1.007
809	1.0049
810	1.0027
811	1.0006
812	0.99851
813	0.9964
814	0.99431
815	0.99222
816	0.99014
817	0.98806
818	0.98599
819	0.98392
820	0.98189
821	0.97995
822	0.97817
823	0.97659
824	0.97518
825	0.97386
826	1.177
827	1.0262
828	1.0276
829	1.029
830	1.0305
831	1.032
832	1.0336
833	1.0352
834	1.0368
835	1.0385
836	1.0401
837	1.0419
838	1.0436
839	1.0454
840	1.0473
841	1.0491
842	1.051
843	1.0529
844	1.0549
845	1.0569
846	1.0589
847	1.0609
848	1.063
849	1.0651
850	1.0673
851	1.0694
852	1.0716
853	1.0738
854	1.0761
855	1.0783
856	1.0806
857	1.0829
858	1.0853
859	1.0876
860	1.09
861	1.0924
862	1.0949
863	1.0973
864	1.0998
865	1.1023
866	1.1048
867	1.1073
868	1.1098
869	1.1124
870	1.115
871	1.1176
872	1.1202
873	1.1228
874	1.1254
875	1.1281
876	1.1307
877	1.1334
878	1.136
879	1.1387
880	1.1414
881	1.1441
882	1.1468
883	1.1496
884	1.1523
885	1.155
886	1.1577
887	1.1605
888	1.1632
889	1.166
890	1.1687
891	1.1715
892	1.1743
893	1.1871
894	1.1795
895	1.182
896	1.1846
897	1.1907
898	1.1945
899	1.1986
900	1.2029
901	1.2073
902	1.2118
903	1.2163
904	1.2208
905	1.2253
906	1.2299
907	1.2344
908	1.2389
909	1.2435
910	1.248
911	1.2526
912	1.2571
913	1.2616
914	1.2662
915	1.2707
916	1.2753
917	1.2798
918	1.2844
919	1.2889
920	1.2934
921	1.298
922	1.3025
923	1.307
924	1.3116
925	1.3161
926	1.3207
927	1.3252
928	1.3297
929	1.3343
930	1.3388
931	1.3433
932	1.3479
933	1.3524
934	1.3569
935	1.3614
936	1.366
937	1.3705
938	1.375
939	1.3796
940	1.3841
941	1.3886
942	1.3931
943	1.3977
944	1.4022
945	1.4067
946	1.4112
947	1.4158
948	1.4203
949	1.4248
950	1.4293
951	1.4338
952	1.4384
953	1.4429
954	1.4474
955	1.4519
956	1.4564
957	1.461
958	1.4655
959	1.47
960	1.4745
961	1.4791
962	1.4836
963	1.4881
964	1.4926
965	1.4971
966	1.5017
967	1.5062
968	1.5107
969	1.5152
970	1.5198
971	1.5243
972	1.5288
973	1.5333
974	1.5378
975	1.5424
976	1.5469
977	1.5514
978	1.5559
979	1.5605
980	1.565
981	1.5695
982	1.574
983	1.5785
984	1.5831
985	1.5876
986	1.5921
987	1.5966
988	1.6011
989	1.6057
990	1.6102
991	1.6147
992	1.6192
993	1.6238
994	1.6283
995	1.6328
996	1.6373
997	1.6418
998	1.6464
999	1.6509
1000	1.6554
1001	1.6599
1002	1.6645
1003	1.669
1004	1.6735
1005	1.678
1006	1.6826
1007	1.6871
1008	1.6916
1009	1.6966
1010	1.7017
1011	0.94754
1012	0.97078
1013	0.9613
1014	0.94405
1015	0.93938
1016	0.81027
1017	0.95267
1018	0.9452
1019	0.94636
1020	0.96272
1021	0.96405
1022	0.96987
1023	0.97338
1024	0.97938
1025	0.97423
1026	0.96695
1027	0.96593
1028	0.96475
1029	0.95945
1030	0.95642
1031	0.95412
1032	0.9513
1033	0.94699
1034	0.94512
1035	0.94287
1036	0.93481
1037	0.93292
1038	0.89678
1039	0.8938
1040	0.88919
1041	0.88261
1042	0.88008
1043	0.87401
1044	0.86939
1045	0.82444
1046	0.80407
1047	0.82173
1048	0.81487
1049	0.81269
1050	0.8072
1051	0.9549
1052	0.82733
1053	0.95899
1054	0.94242
1055	0.93637
1056	0.86618
1057	0.80407
1058	0.80735
1059	0.81021
1060	0.81219
1061	0.81432
1062	0.8182
1063	0.82279
1064	0.82547
1065	0.83046
1066	0.83327
1067	0.8349
1068	0.83888
1069	0.80802
1070	0.93241
1071	0.98562
1072	0.84306
1073	0.84579
1074	0.84897
1075	0.85396
1076	0.85684
1077	0.86672
1078	0.87204
1079	0.87462
1080	0.87702
1081	0.8792
1082	0.88311
1083	0.89104
1084	0.89582
1085	0.89838
1086	0.90225
1087	0.90437
1088	0.9068
1089	0.91326
1090	0.93429
1091	0.93543
1092	0.9357
1093	0.93756
1094	0.93819
1095	0.94219
1096	0.94386
1097	0.94756
1098	0.94868
1099	0.94997
1100	0.94966
1101	0.95262
1102	0.95835
1103	0.96206
1104	0.96322
1105	0.96475
1106	0.96582
1107	0.96703
1108	0.96903
1109	0.96976
1110	0.9726
1111	0.9761
1112	0.97785
1113	0.97873
1114	0.98336
1115	0.9866
1116	1.0786
1117	1.0822
1118	1.0851
1119	1.0877
1120	1.0904
1121	1.0965
1122	1.1063
1123	1.1399
1124	1.1546
1125	1.1739
1126	1.1821
1127	1.1858
1128	1.17
1129	1.1667
1130	1.1517
1131	1.143
1132	1.1393
1133	1.1362
1134	1.1329
1135	1.1266
1136	1.1238
1137	1.1212
1138	1.1114
1139	1.0953
1140	1.0927
1141	1.0882
1142	1.0835
1143	1.081
1144	1.0784
1145	1.0646
1146	1.0625
1147	1.0598
1148	1.0579
1149	1.0555
1150	1.054
1151	1.0522
1152	1.0454
1153	1.0418
1154	1.0403
1155	1.0364
1156	1.0364
1157	0.98354
1158	0.98237
1159	0.97966
1160	0.97915
1161	0.97824
1162	0.97626
1163	0.97408
1164	0.97148
1165	0.9671
1166	0.96417
1167	0.96306
1168	0.96157
1169	0.95677
1170	0.95562
1171	0.95423
1172	0.9528
1173	0.95147
1174	0.95026
1175	0.94768
1176	0.94473
1177	0.94343
1178	0.94154
1179	0.93945
1180	0.93862
1181	0.93774
1182	0.93684
1183	0.93258
1184	0.93204
1185	0.93011
1186	0.92957
1187	0.91363
1188	0.91124
1189	0.90475
1190	0.90238
1191	0.89919
1192	0.89295
1193	0.89103
1194	0.88924
1195	0.88512
1196	0.88096
1197	0.87877
1198	0.87277
1199	0.87076
1200	0.86844
1201	0.86351
1202	0.86492
1203	0.85705
1204	0.85414
1205	0.85293
1206	0.84085
1207	0.83483
1208	0.83222
1209	0.8294
1210	0.82376
1211	0.82324
1212	0.80072
1213	0.81352
1214	0.81145
1215	0.80949
1216	0.80491
1217	0.80248
1218	0.91839
1219	0.80541
1220	1.1891
1221	0.97062
1222	1.1779
1223	0.98678
1224	0.92904
1225	0.80229
1226	0.7991
1227	0.79601
1228	0.8099
1229	0.81228
1230	0.81618
1231	0.82398
1232	0.83124
1233	0.83391
1234	0.83638
1235	0.8391
1236	0.84406
1237	0.8466
1238	0.84848
1239	0.85073
1240	0.85291
1241	0.85709
1242	0.8647
1243	0.8667
1244	0.8687
1245	0.87108
1246	0.87378
1247	0.87627
1248	0.88305
1249	0.88494
1250	0.88675
1251	0.89492
1252	0.89758
1253	0.9015
1254	0.89983
1255	0.90342
1256	0.90475
1257	0.91515
1258	0.91746
1259	0.92006
1260	0.92298
1261	0.93088
1262	0.9329
1263	0.93646
1264	0.93803
1265	0.93833
1266	0.93891
1267	0.9395
1268	0.94005
1269	0.94094
1270	0.94156
1271	0.94233
1272	0.94304
1273	0.94384
1274	0.94472
1275	0.94582
1276	0.94661
1277	0.94729
1278	0.94994
1279	0.95191
1280	0.95248
1281	0.95263
1282	0.95614
1283	0.95721
1284	0.9598
1285	0.96124
1286	0.96197
1287	0.96274
1288	0.96571
1289	0.96691
1290	0.969
1291	0.96971
1292	0.97027
1293	0.97256
1294	0.97439
1295	0.97616
1296	0.97703
1297	0.97875
1298	0.97962
1299	0.98051
1300	0.98139
1301	0.98402
1302	0.9871
1303	0.98839
1304	0.98869
1305	0.98921
1306	0.98985
1307	0.9902
1308	1.0351
1309	1.0391
1310	1.0436
1311	1.0451
1312	1.0465
1313	1.0477
1314	1.05
1315	1.0536
1316	1.0553
1317	1.0572
1318	1.0588
1319	1.0608
1320	1.0627
1321	1.065
1322	1.0672
1323	1.0696
1324	1.0716
1325	1.0734
1326	1.0758
1327	1.0783
1328	1.081
1329	1.0843
1330	1.087
1331	1.0898
1332	1.0923
1333	1.0976
1334	1.0996
1335	1.1025
1336	1.1051
1337	1.1102
1338	1.1128
1339	1.1177
1340	1.1201
1341	1.1252
1342	1.128
1343	1.134
1344	1.137
1345	1.1398
1346	1.1422
1347	1.1446
1348	1.1528
1349	1.1556
1350	1.1587
1351	1.1617
1352	1.1646
1353	1.1677
1354	1.1707
1355	1.1764
1356	1.1832
1357	1.1905
1358	1.6469
1359	1.6376
1360	1.633
1361	1.6195
1362	1.615
1363	1.6059
1364	1.5969
1365	1.5923
1366	1.5833
1367	1.5788
1368	1.5653
1369	1.5562
1370	1.5426
1371	1.5336
1372	1.529
1373	1.5155
1374	1.5109
1375	1.4929
1376	1.4747
1377	1.4657
1378	1.4611
1379	1.4566
1380	1.4475
1381	1.443
1382	1.4385
1383	1.434
1384	1.4295
1385	1.4204
1386	1.4114
1387	1.4068
1388	1.3887
1389	1.3842
1390	1.3751
1391	1.3571
1392	1.3707
1393	1.3616
1394	1.3389
1395	1.3344
1396	1.3298
1397	1.3253
1398	1.3208
1399	1.3163
1400	1.3118
1401	1.3073
1402	1.2844
1403	1.2799
1404	1.2753
1405	1.2708
1406	1.2663
1407	1.2618
1408	1.2572
1409	1.2527
1410	1.2482
1411	1.2436
1412	1.2301
1413	1.2256
1414	1.2211
1415	1.2166
1416	1.2122
1417	1.2077
1418	1.2033
1419	1.1991
1420	1.1946
1421	1.1916
1422	1.1854
1423	1.1821
1424	1.1789
1425	1.1754
1426	1.1721
1427	1.1687
1428	1.1657
1429	1.1677
1430	1.157
1431	1.1541
1432	1.1508
1433	1.1478
1434	1.1449
1435	1.1421
1436	1.1357
1437	1.1321
1438	1.1288
1439	1.1257
1440	1.1225
1441	1.1198
1442	1.1149
1443	1.1124
1444	1.1097
1445	1.1074
1446	1.1049
1447	1.0949
1448	1.0928
1449	1.0908
1450	1.0885
1451	1.0863
1452	1.0842
1453	1.0819
1454	1.0797
1455	1.0774
1456	1.0758
1457	1.075
1458	1.073
1459	1.0706
1460	1.0683
1461	1.0664
1462	1.0644
1463	1.0623
1464	1.0603
1465	1.0582
1466	1.0566
1467	1.0552
1468	1.0534
1469	1.052
1470	1.0508
1471	1.0491
1472	1.0441
1473	1.0425
1474	1.0411
1475	1.0398
1476	1.0385
1477	1.0371
1478	1.0325
1479	1.0287
1480	1.0266
1481	1.0243
1482	1.0223
1483	1.0201
1484	1.0181
1485	1.016
1486	1.0119
1487	1.0097
1488	1.0076
1489	1.0055
1490	1.0033
1491	1.0012
1492	0.99912
1493	0.9969
1494	0.99461
1495	0.9924
1496	0.98992
1497	0.98595
1498	0.98073
1499	0.97963
1500	0.97797
1501	0.9766
1502	0.97622
1503	0.97274
1504	0.97218
1505	0.97137
1506	0.97054
1507	0.96965
1508	0.96877
1509	0.9679
1510	0.9634
1511	0.96247
1512	0.96151
1513	0.95915
1514	0.95739
1515	0.95662
1516	0.95555
1517	0.95495
1518	0.95416
1519	0.95212
1520	0.95139
1521	0.94878
1522	0.94776
1523	0.94652
1524	0.94505
1525	0.94434
1526	0.94339
1527	0.94129
1528	0.94023
1529	0.9392
1530	0.93784
1531	0.93712
1532	0.93633
1533	0.93463
1534	0.93402
1535	0.93358
1536	0.93209
1537	0.93125
1538	0.93058
1539	0.92984
1540	0.92935
1541	0.92864
1542	0.928
1543	0.92736
1544	0.92673
1545	0.92597
1546	0.92475
1547	0.91474
1548	0.91194
1549	0.90966
1550	0.90766
1551	0.90258
1552	0.89813
1553	0.89317
1554	0.89041
1555	0.88895
1556	0.88722
1557	0.88335
1558	0.87933
1559	0.8773
1560	0.8753
1561	0.87338
1562	0.87148
1563	0.86742
1564	0.86516
1565	0.86383
1566	0.86076
1567	0.85302
1568	0.85153
1569	0.84786
1570	0.84543
1571	0.84107
1572	0.83659
1573	0.83407
1574	0.83367
1575	0.83147
1576	0.82953
1577	0.82738
1578	0.82507
1579	0.82288
1580	0.82139
1581	0.82035
1582	0.80613
1583	0.81609
1584	0.81402
1585	0.81203
1586	0.81008
1587	0.80812
1588	0.79757
1589	0.79763
1590	0.79515
1591	0.79197
1592	0.921
1593	0.91897
1594	1.662
1595	1.6673
1596	1.6726
1597	1.678
1598	1.6827
1599	1.6881
1600	0.80788
1601	0.80535
1602	0.92748
1603	0.80391
1604	0.92554
1605	0.78825
1606	0.93506
1607	0.9253
1608	0.80274
1609	1.6936
1610	0.80163
1611	0.79941
1612	0.92373
1613	0.40802
1614	0.40869
1615	0.40951
1616	0.41068
1617	0.41184
1618	0.41453
1619	0.41285
1620	0.41643
1621	0.41488
1622	0.41828
1623	0.41679
1624	0.42237
1625	0.42072
1626	0.42343
1627	0.42765
1628	0.42607
1629	0.42886
1630	0.43363
1631	0.43189
1632	0.43506
1633	0.43858
1634	0.44397
1635	0.44203
1636	0.44564
1637	0.44959
1638	0.45363
1639	0.45993
1640	0.45769
1641	0.46437
1642	0.4617
1643	0.46926
1644	0.46628
1645	0.47831
1646	0.47578
1647	0.48064
1648	0.48829
1649	0.4856
1650	0.4907
1651	0.49593
1652	0.50417
1653	0.50105
1654	0.50668
1655	0.51572
1656	0.5124
1657	0.51809
1658	0.52369
1659	0.52984
1660	0.53884
1661	0.53573
1662	0.54502
1663	0.54161
1664	0.55128
1665	0.54773
1666	0.55425
1667	0.56063
1668	0.56686
1669	0.57684
1670	0.57345
1671	0.58003
1672	0.59016
1673	0.58677
1674	0.59317
1675	0.60018
1676	0.607
1677	0.614
1678	0.62105
1679	0.62789
1680	0.63519
1681	0.64239
1682	0.64937
1683	0.65686
1684	0.66401
1685	0.67125
1686	0.68264
1687	0.67885
1688	0.69013
1689	0.68614
1690	0.69764
1691	0.69378
1692	0.71276
1693	0.70871
1694	0.71648
1695	0.72415
1696	0.73195
1697	0.73982
1698	0.74725
1699	0.75504
1700	0.76274
1701	0.77059
1702	0.7852
1703	0.79383
1704	0.79154
1705	0.79689
1706	0.79508
1707	0.7983
1708	0.80062
1709	0.8048
1710	0.8086
1711	0.81428
1712	0.81236
1713	0.81623
1714	0.81955
1715	0.82328
1716	0.82731
1717	0.83186
1718	0.83094
1719	0.83516
1720	0.83323
1721	0.83722
1722	0.84018
1723	0.84398
1724	0.848
1725	0.85135
1726	0.85697
1727	0.85511
1728	0.85869
1729	0.86139
1730	0.86455
1731	0.86829
1732	0.87201
1733	0.87582
1734	0.8797
1735	0.88533
1736	0.88352
1737	0.88843
1738	0.88702
1739	0.89097
1740	0.89436
1741	0.89856
1742	0.90237
1743	0.90595
1744	0.90954
1745	0.91326
1746	0.91744
1747	0.92209
1748	0.92081
1749	0.92394
1750	0.92313
1751	0.92461
1752	0.92667
1753	0.92597
1754	0.92731
1755	0.92952
1756	0.9287
1757	0.9303
1758	0.93236
1759	0.93166
1760	0.93316
1761	0.93534
1762	0.93476
1763	0.93708
1764	0.93606
1765	0.93804
1766	0.94001
1767	0.94182
1768	0.94317
1769	0.94532
1770	0.94733
1771	0.95062
1772	0.95308
1773	0.95238
1774	0.95447
1775	0.95376
1776	0.95673
1777	0.95545
1778	0.95786
1779	0.96073
1780	0.95981
1781	0.96257
1782	0.96166
1783	0.96346
1784	0.9652
1785	0.96697
1786	0.9687
1787	0.97008
1788	0.9734
1789	0.97265
1790	0.97399
1791	0.97697
1792	0.97581
1793	0.97924
1794	0.97794
1795	0.98357
1796	0.98131
1797	0.9887
1798	0.98628
1799	0.99066
1800	0.99465
1801	0.99886
1802	1.003
1803	1.0094
1804	1.0074
1805	1.0115
1806	1.0179
1807	1.0157
1808	1.0199
1809	1.0242
1810	1.0289
1811	1.0273
1812	1.0298
1813	1.0324
1814	1.0353
1815	1.0395
1816	1.038
1817	1.0411
1818	1.0444
1819	1.0492
1820	1.0477
1821	1.0508
1822	1.056
1823	1.0542
1824	1.0599
1825	1.0579
1826	1.0639
1827	1.0619
1828	1.0659
1829	1.0702
1830	1.0737
1831	1.08
1832	1.0778
1833	1.0844
1834	1.0822
1835	1.0889
1836	1.0866
1837	1.0935
1838	1.0911
1839	1.0959
1840	1.1032
1841	1.1008
1842	1.1082
1843	1.1057
1844	1.1132
1845	1.1107
1846	1.1181
1847	1.1157
1848	1.1203
1849	1.1249
1850	1.1301
1851	1.1382
1852	1.1436
1853	1.1411
1854	1.1488
1855	1.1464
1856	1.1511
1857	1.1564
1858	1.1648
1859	1.1732
1860	1.1794
1861	1.1767
1862	1.192
1863	1.1886
1864	1.1956
1865	1.2037
1866	1.2123
1867	1.221
1868	1.23
1869	1.2481
1870	1.2572
1871	1.2662
1872	1.2797
1873	1.2752
1874	1.2843
1875	1.2934
1876	1.3026
1877	1.3116
1878	1.3207
1879	1.3297
1880	1.3388
